0,5189/11880,6691/11880,9803/11880,5189/5940,5741/5940
0,4/9,5/9,38/45,8/9,17/18
0,5189/11880,6691/11880,9803/11880,5189/5940,449/495
0,232/495,263/495,1621/1980,464/495,21/22
0,169/360,191/360,59/72,169/180,349/360
0,232/495,263/495,1621/1980,464/495,973/990
0,137/288,151/288,239/288,137/144,281/288
0,575/1197,622/1197,545/684,4393/4788,1999/2128
0,173/360,187/360,287/360,1157/1260,2417/2520
0,575/1197,622/1197,545/684,4393/4788,18733/19152
0,871/1800,929/1800,1459/1800,1679/1800,3479/3600
0,21569/45900,24331/45900,74209/91800,8507/9180,3643/3825
0,11671/24480,12809/24480,3989/4896,22901/24480,11671/12240
0,29107/59976,30869/59976,47641/59976,13739/14994,112603/119952
0,823/1728,905/1728,1393/1728,1601/1728,1687/1728
0,1003/2070,1067/2070,1681/2070,1549/1656,1003/1035
0,817/1674,857/1674,5359/6696,6185/6696,12721/13392
0,14753/31059,16306/31059,24830/31059,228299/248472,60797/62118
0,2587/5270,2683/5270,4257/5270,19649/21080,2587/2635
0,2365/4794,2429/4794,5093/6392,5887/6392,74609/76704
0,2984/6273,3289/6273,102199/125460,29318/31365,60683/62730
0,381/782,401/782,5157/6256,371/391,381/391
0,3259/6630,3371/6630,1783/2210,24689/26520,51209/53040
0,13873/31860,17987/31860,6574/7965,14539/15930,19879/21240
0,941/2160,1219/2160,223/270,493/540,1033/1080
0,13873/31860,17987/31860,6574/7965,14539/15930,62239/63720
0,637/1440,803/1440,38/45,83/90,173/180
0,959/2088,1129/2088,437/522,959/1044,655/696
0,331/720,389/720,151/180,331/360,691/720
0,959/2088,1129/2088,437/522,959/1044,2041/2088
0,251/540,289/540,116/135,251/270,521/540
0,141/385,244/385,629/770,3919/4620,1016/1155
0,141/385,244/385,629/770,4061/4620,1709/1848
0,302/825,523/825,674/825,949/1100,1499/1650
0,544/1485,941/1485,1213/1485,2567/2970,5537/5940
0,544/1485,941/1485,1213/1485,2567/2970,34391/35640
0,302/825,523/825,674/825,2857/3300,6157/6600
0,544/1485,941/1485,1213/1485,2567/2970,32053/35640
0,302/825,523/825,674/825,1499/1650,6157/6600
0,302/825,523/825,674/825,1499/1650,3149/3300
0,302/825,523/825,674/825,1499/1650,6439/6600
