0,15075/58058,15075/29029,58213/87087,560179/696696,1256875/1393392
0,3379/13013,6758/13013,26102/39039,251135/312312,1187231/1249248
0,11894/45815,23788/45815,91816/137445,1769639/2199120,3968759/4398240
0,3379/13013,6758/13013,26102/39039,251135/312312,355519/416416
0,67/252,67/126,49/72,193/252,541/672
0,509/1800,509/900,599/900,1409/1800,2069/2400
0,11/40,11/20,65/96,31/40,161/192
0,5/18,5/9,19/28,7/9,8/9
0,269/966,269/483,1313/1932,376/483,911/966
0,47/168,47/84,457/672,131/168,299/336
0,269/966,269/483,1313/1932,376/483,269/322
0,4211/15939,8422/15939,126169/191268,317437/382536,742403/850080
0,4211/15939,8422/15939,126169/191268,317437/382536,699973/765072
0,4211/15939,8422/15939,126169/191268,317437/382536,7317833/7650720
0,4673/17710,4673/8855,140029/212520,352549/425040,777589/850080
0,6121/23100,6121/11550,5333/7700,20477/23100,14099/15400
0,2693/10164,2693/5082,1173/1694,4505/5082,9587/10164
0,6121/23100,6121/11550,5333/7700,20477/23100,44857/46200
0,2567/9555,5134/9555,10625/15288,34493/38220,72713/76440
0,143/306,163/306,715/1224,389/612,841/1224
0,109/252,143/252,311/504,2/3,379/504
0,23/50,27/50,181/300,2/3,73/100
0,109/234,125/234,149/234,641/936,1487/1872
0,41/90,49/90,109/180,2/3,139/180
0,214/483,269/483,1157/1932,619/966,459/644
0,7/15,8/15,211/360,247/360,59/72
0,151/330,179/330,403/660,221/330,1063/1320
0,673/1488,815/1488,463/744,1957/2976,1463/1984
0,161/351,190/351,425/702,235/351,293/351
0,161/351,190/351,425/702,235/351,107/117
0,179/390,211/390,473/780,131/195,163/195
0,161/351,190/351,425/702,235/351,265/351
0,1147/3060,1913/3060,1979/3060,409/612,133/170
0,809/2100,1291/2100,337/525,281/420,809/1050
0,83/192,109/192,593/960,641/960,731/960
0,9403/23940,14537/23940,3929/5985,811/1197,4894/5985
0,2279/5600,3321/5600,3663/5600,381/560,2279/2800
0,7409/16380,8971/16380,5249/8190,249/364,26171/32760
0,893/2325,1432/2325,2987/4650,311/465,3757/4650
0,2/5,3/5,127/200,67/100,4/5
0,1159/2590,1431/2590,3161/5180,173/259,4021/5180
0,416/945,529/945,761/1260,35/54,307/420
0,251/630,379/630,397/630,857/1260,209/252
0,2102/5075,2973/5075,3153/5075,6939/10150,4204/5075
0,7624/16695,9071/16695,39619/66780,15277/22260,18289/22260
0,821/2100,1279/2100,677/1050,1411/2100,1727/2100
0,1261/3080,1819/3080,491/770,519/770,1261/1540
0,2112/4655,2543/4655,11427/18620,6249/9310,30047/37240
0,7429/19530,12101/19530,12671/19530,26203/39060,10337/13020
0,206/525,319/525,1691/2625,3529/5250,412/525
0,44501/98700,54199/98700,15346/24675,130517/197400,297523/394800
0,125/288,163/288,89/144,193/288,269/288
0,179/390,211/390,473/780,131/195,179/195
0,263/552,289/552,659/1104,185/276,56/69
0,15341/35910,20569/35910,44693/71820,12062/17955,32887/35910
0,6507/14210,7703/14210,17281/28420,4789/7105,6507/7105
0,579/1225,646/1225,2939/4900,1647/2450,4357/4900
0,209/525,316/525,1676/2625,1772/2625,4397/5250
0,279/665,386/665,837/1330,451/665,558/665
0,2929/6370,3441/6370,7737/12740,2148/3185,5333/6370
0,139/360,221/360,811/1260,1697/2520,677/840
0,4619/11550,6931/11550,3683/5775,7801/11550,4619/5775
0,6896/15015,8119/15015,18203/30030,10084/15015,11587/15015
0,817/1980,1163/1980,2521/3960,1439/1980,503/660
0,241/540,299/540,59/90,2407/3240,5209/6480
0,614/1425,811/1425,3589/5700,2111/2850,1118/1425
0,3779/8610,4831/8610,10397/17220,1853/2460,7241/8610
0,748/1725,977/1725,4373/6900,2557/3450,11273/13800
0,3/7,4/7,23/35,307/420,219/280
0,937/2160,1223/2160,679/1080,401/540,941/1080
0,937/2160,1223/2160,679/1080,401/540,14/15
0,521/1200,679/1200,377/600,223/300,523/600
0,937/2160,1223/2160,679/1080,401/540,437/540
0,1147/3060,1913/3060,1979/3060,1081/1530,133/170
0,809/2100,1291/2100,337/525,376/525,809/1050
0,59/140,81/140,401/630,229/315,481/630
0,9403/23940,14537/23940,3929/5985,17123/23940,4894/5985
