0,2761/20160,157/840,2209/5040,2633/5040,997/1680
0,1661/11700,2329/11700,5117/11700,233/450,727/1300
0,31723/228960,1357/7155,24187/57240,30239/57240,28151/38160
0,391/2880,67/360,79/180,377/720,259/360
0,2387/17550,13009/70200,30833/70200,36691/70200,2183/3510
0,4043/29700,5509/29700,13043/29700,15511/29700,45211/59400
0,19439/143100,13241/71550,31387/71550,37349/71550,125797/143100
0,12073/89280,517/2790,9757/22320,11639/22320,33959/44640
0,19439/143100,13241/71550,31387/71550,37349/71550,30667/47700
0,5693/35280,761/4410,6443/17640,2273/4410,1642/2205
0,1307/8160,133/765,1517/4080,793/1530,1517/2040
0,93379/675360,15709/84420,141287/337680,44221/84420,5947/8040
0,22187/159840,3797/19980,8449/19980,10553/19980,18439/19980
0,4313/31680,2957/15840,6949/15840,8273/15840,6949/7920
0,4043/29700,5509/29700,13043/29700,15511/29700,41597/59400
0,1519/10800,997/5400,89/216,1409/2700,961/1080
0,12773/93600,2123/11700,20029/46800,6047/11700,20029/23400
0,57263/442800,10109/55350,97957/221400,28499/55350,10097/12300
0,4387/27360,33/190,5077/13680,443/855,649/855
0,571/3600,79/450,137/360,47/90,137/180
0,977/7200,163/900,1541/3600,31/60,91/120
0,12493/90720,4121/22680,19391/45360,1175/2268,23/35
0,173/1720,1601/10320,1931/5160,1/2,7241/13760
0,19/210,43/280,213/560,1/2,941/1680
0,263/2900,307/2175,839/2175,1/2,3163/5800
0,91/1020,1253/9180,3571/9180,1/2,161/255
0,83/900,7/50,347/900,1/2,57/100
0,259/2560,1189/7680,2873/7680,1/2,4141/7680
0,153/1520,1411/9120,1711/4560,1/2,6563/9120
0,71/800,331/2400,233/600,1/2,833/1200
0,247/2790,571/4185,3259/8370,1/2,10007/16740
0,4/45,37/270,7/18,1/2,3/4
0,313/3510,37/270,1367/3510,1/2,34/39
0,109/1200,7/50,233/600,1/2,3/4
0,313/3510,37/270,1367/3510,1/2,49/78
0,205/1824,35/216,182/513,1/2,749/1026
0,121/1120,9/56,38/105,1/2,76/105
0,4727/49600,5683/37200,7153/18600,1/2,13517/18600
0,233/2320,539/3480,1303/3480,1/2,3043/3480
0,9/100,7/50,29/75,1/2,58/75
0,4/45,37/270,7/18,1/2,23/36
0,3289/32640,949/6120,4591/12240,1/2,3437/4080
0,2021/23520,17/120,292/735,1/2,584/735
0,3019/38880,143/1080,166/405,1/2,953/1215
0,73/672,9/56,81/224,1/2,3/4
0,29/288,19/120,3/8,1/2,3/4
0,3/35,17/120,191/480,1/2,3/4
0,1733/18720,223/1560,601/1560,1/2,409/624
0,353/3960,1633/11880,3941/11880,39/88,259/495
0,71/960,331/2880,917/2880,79/192,1/2
0,97/1540,113/1155,19/70,27/77,197/462
0,97/1230,439/3280,68/205,143/328,21743/39360
0,3/40,7/60,23/72,149/360,43/80
0,713/8900,1649/13350,7961/26700,709/1780,16743/35600
0,2/25,257/2100,733/2100,157/350,173/280
0,173/2280,197/1710,272/855,47/114,1907/3420
0,539/6700,1237/10050,5983/20100,533/1340,2414/5025
0,313/3510,37/270,389/1170,311/702,1219/1755
0,149/2040,347/3060,979/3060,7/17,4039/6120
0,103/1430,238/2145,136/429,291/715,4577/8580
0,247/3410,571/5115,1622/5115,139/341,240/341
0,647/8910,497/4455,1414/4455,11/27,1513/1782
0,3/40,26/225,289/900,31/75,53/75
0,647/8910,497/4455,1414/4455,11/27,995/1782
0,20863/313740,63097/627480,18058/78435,393751/1254960,81157/156870
0,2269/30240,20593/181440,491/1890,128479/362880,491/945
0,18461/210420,56137/420840,33413/105210,1797139/4208400,1099801/2104200
0,29/552,89/1104,19/92,201/736,1/2
0,7/110,43/440,1/4,291/880,1/2
0,14/185,4633/39960,3179/9990,2201/5328,1/2
0,59/1316,181/2632,58/329,1227/5264,281/658
0,19/360,35/432,28/135,79/288,56/135
0,17/250,5/48,143/500,297/800,337/750
0,3649/59640,766/7455,56899/238560,76453/238560,16141/29820
0,1187/16905,1994/16905,6169/22540,24869/67620,6169/11270
0,3253/40677,10949/81354,53351/162708,352987/813540,300231/542360
0,781/13545,1187/13545,23927/108360,31799/108360,7163/13545
0,1504/21525,2288/21525,23029/86100,30613/86100,23029/43050
0,3313/41580,1264/10395,41011/124740,4859/11340,44893/83160
0,1591/32340,2417/32340,277/1470,4049/16170,14603/32340
0,73/1260,37/420,559/2520,743/2520,559/1260
0,719/8736,1097/8736,5417/17472,36053/87360,21317/43680
0,272/3885,551/5180,8509/31080,375/1036,9307/15540
0,59/756,269/2268,173/567,305/756,346/567
0,29699/384300,23179/192150,44777/128100,2846/6405,236021/384300
0,103/1722,79/861,1579/6888,2101/6888,470/861
0,33/455,152/1365,1517/5460,673/1820,1517/2730
0,1531/18900,194/1575,6287/18900,911/2100,1769/3150
0,5/98,23/294,115/588,51/196,137/294
0,101/1680,31/336,129/560,103/336,129/280
0,1969/23660,2251/17745,5552/17745,3943/9464,71297/141960
0,88403/974688,33779/243672,6585/20306,17755/40612,42733/60918
0,28337/306240,3753/25520,1703/4785,5981/12760,3406/4785
0,29669/343200,2473/17160,4018/10725,20431/42900,1183/1650
0,22/315,3/28,173/630,61/168,803/1260
0,14/165,43/330,1/3,97/220,2/3
0,731/9870,57/470,3659/9870,605/1316,13529/19740
0,5/84,23/252,59/252,13/42,137/252
0,43/612,11/102,169/612,149/408,169/306
0,227/3120,541/4680,811/2340,815/1872,1747/3120
0,2/25,37/300,179/600,239/600,479/600
0,277/3720,323/2790,1787/5580,77/186,1787/2790
0,487/6100,563/4575,3197/9150,137/305,2626/4575
0,116257/1436160,137123/1077120,5459/16830,22793/53856,54661/67320
0,59419/776160,2803/21560,56183/145530,6917/14553,56183/72765
0,84527/1180960,36791/295240,44107/110715,10628/22143,170059/221430
0,2083/24640,601/4620,124/385,7891/18480,26371/36960
0,8933/105952,3669/26488,7291/19866,4649/9933,7291/9933
0,1211/15840,103/792,574/1485,706/1485,2191/2970
0,3889/46112,56503/449592,33559/112398,22777/56199,12180/18733
0,6227/73920,12031/92400,7451/23100,2468/5775,7451/11550
0,120471/1492480,47503/373120,33239/93280,6365/13992,34675/55968
0,8849/192280,45913/648945,441917/2595780,49246/216315,221437/432630
0,9019497/173821120,5200709/65182920,50041957/260731680,139423/543191,278846/543191
0,8704199/114791160,4999414/43046685,48720017/172186740,2165177/5739558,298117331/573955800
0,277/7440,323/5580,1787/11160,77/372,1/2
0,9/200,7/100,29/150,1/4,1/2
0,71/1080,41/405,467/1620,10/27,1/2
0,187/5880,109/2205,1207/8820,26/147,377/882
0,547/14640,319/5490,3527/21960,38/183,76/183
0,2151/36400,207/2275,4717/18200,303/910,409/910
0,2441/57684,12461/173052,22217/125856,321857/1384416,20333/38456
0,203576/4196511,2425300/29375577,23771963/117502308,31311025/117502308,31311025/58751154
0,11420072/165913605,38672993/331827210,193556567/663654420,50745479/132730884,725004217/1327308840
0,33731/850839,17389/283613,379171/2268904,491971/2268904,442285/850839
0,1152/24035,5348/72105,58217/288420,25187/96140,25187/48070
0,59153/865260,68276/648945,767539/2595780,329699/865260,924413/1730520
0,22787/672980,21139/403788,20593/144210,1781/9614,897037/2018940
0,66563/1672836,102973/1672836,560909/3345672,242631/1115224,242631/557612
0,279869/3749460,1288099/11248380,719369/2499640,1713053/4499352,10895851/22496760
0,193519/4197600,149491/2098800,106343/524700,1092251/4197600,1199171/2098800
0,47579/926640,36761/463320,52271/231660,268471/926640,268471/463320
0,401861/5789520,307643/2894760,444923/1447380,2278741/5789520,350333/578952
0,230/5643,358/5643,7741/45144,10055/45144,6001/11286
0,122/2475,38/495,2051/9900,533/1980,533/990
0,15929/231660,42664/405405,480407/1621620,123815/324324,448069/810810
0,1399/40194,311/5742,11777/80388,2185/11484,18265/40194
0,1361/33264,2119/33264,5723/33264,7435/33264,7435/16632
0,1931/25740,739/6435,743/2574,19661/51480,25561/51480
0,3797/66960,1759/20088,2143/10044,6343/22320,20929/33480
0,11177/174720,5179/52416,901/3744,56009/174720,56009/87360
0,9857/120240,113323/901800,138913/450900,246373/601200,68147/100200
0,123/2720,863/12240,1223/6120,6283/24480,7343/12240
0,1073/19600,837/9800,3551/14700,18251/58800,18251/29400
0,275/3888,3181/29160,4591/14580,23513/58320,19171/29160
0,281/7280,219/3640,233/1365,4787/21840,5597/10920
0,109/2400,17/240,361/1800,371/1440,371/720
0,139/1960,2563/23520,3713/11760,9503/23520,4409/7840
0,71/1120,331/3360,131/480,79/224,191/224
0,277/3720,323/2790,1787/5580,77/186,77/93
0,487/6100,563/4575,3197/9150,137/305,411/610
0,103/1716,119/1287,677/2574,145/429,233/286
0,199/2700,46/405,1307/4050,56/135,112/135
0,629/7995,2894/23985,8308/23985,710/1599,1285/1599
0,419/8460,977/12690,1352/6345,233/846,1079/1692
0,3/50,7/75,58/225,1/3,2/3
0,83/1116,287/2511,1631/5022,349/837,593/837
0,71/1680,331/5040,131/720,79/336,61/112
0,103/2070,961/12420,2657/12420,229/828,229/414
0,1901/26040,4373/39060,3139/9765,1073/2604,3095/5208
0,509/5040,4861/27720,22999/55440,30911/55440,10597/18480
0,6052/59895,9791/59895,25162/59895,33563/59895,51611/79860
0,11423/112860,9377/56430,47243/112860,63247/112860,65807/112860
0,551/4950,1781/9900,163/396,5609/9900,1637/2200
0,19369/190080,7853/47520,39827/95040,26639/47520,134867/190080
0,55642/549945,89801/549945,231082/549945,308288/549945,1401563/2199780
0,20369/201465,32917/201465,84644/201465,112996/201465,314461/402930
0,15898/157905,25724/157905,66298/157905,88502/157905,561227/631620
0,149/1485,4871/29700,2483/5940,16637/29700,46337/59400
0,15898/157905,25724/157905,66298/157905,88502/157905,141467/210540
0,219457/2039180,2642397/14274260,5463819/14274260,8018271/14274260,143409/185380
0,14731/132990,345973/1861860,240083/620620,350593/620620,240083/310310
0,9841/92070,427753/2393820,1949557/4787640,2692373/4787640,158591/212784
0,92/825,3569/19800,5437/13200,22459/39600,12037/13200
0,22349/219780,18191/109890,92069/219780,123391/219780,92069/109890
0,20369/201465,32917/201465,84644/201465,112996/201465,141142/201465
0,8107703/76003785,13582204/76003785,247345429/608030280,341911841/608030280,539902219/608030280
0,12419/126945,293327/1777230,105769/253890,495028/888615,105769/126945
0,2385163/27093690,2065987/13546845,5825504/13546845,7454041/13546845,14761589/18062460
0,2381989/21544380,666917/3590730,2080886/5386095,675827/1196910,1872737/2393820
0,136811/1188850,111019/594425,233198/594425,338367/594425,466396/594425
0,32983/338520,166867/1015560,60497/145080,20197/36270,56467/72540
0,509779/5186610,1706641/10373220,214960/518661,2313133/4149288,4738603/6915480
0,685/8316,6893/55440,55603/166320,9001/16632,30617/55440
0,99409/1186185,26557/237237,162361/474474,642797/1186185,388449/632632
0,677/8085,185/1617,1571/4620,4381/8085,901/1617
0,205753/2259180,54865/451836,74269/225918,2464933/4518360,4327471/6024480
0,683/8085,367/3234,2203/6468,4384/8085,8671/12936
0,97/1155,61/546,1028/3003,626/1155,73037/120120
0,97/1155,61/546,1028/3003,626/1155,1781/2310
0,51631/615615,4591/41041,84275/246246,333623/615615,543577/615615
0,53747/638715,14549/127743,173911/510972,346231/638715,492473/638715
0,51631/615615,4591/41041,84275/246246,333623/615615,405661/615615
0,22/315,41/360,19/70,337/630,1387/2520
0,671/9450,1037/9450,1721/6300,10121/18900,1721/3150
0,81197/977130,12286/97713,131783/390852,1058327/1954260,270143/488565
0,56153/753060,6603/62755,108811/376530,809213/1506120,306893/502040
0,1249/15876,428/3969,4831/15876,17125/31752,4831/7938
0,128383/1461460,129286/1096095,527381/1461460,1589843/2922920,910121/1461460
0,569/8050,1327/12075,13171/48300,8619/16100,6701/12075
0,53/728,113/1092,1205/4368,781/1456,1205/2184
0,3884/45815,10663/91630,63057/183260,49699/91630,102293/183260
0,108413/1341340,582653/5030025,38671499/120720600,1449753/2682680,7853603/10974600
0,159613/1807520,170851/1355640,1300367/3615040,1967133/3615040,1300367/1807520
0,66069/723580,69002/542685,546251/1447160,789649/1447160,259261/361790
0,10751/138180,3638/34545,41459/138180,148931/276360,179639/276360
0,29/336,5/42,1/3,365/672,2/3
0,5521/60060,1864/15015,11251/30030,65581/120120,41281/60060
0,79/1050,283/2800,811/2800,1129/2100,103/168
0,3911/49980,5297/49980,7537/24990,53891/99960,7537/12495
0,24707/281820,107141/915915,1317203/3663660,306527/563640,451655/732732
0,13582/148995,7229/59598,78391/238392,162577/297990,197587/238392
0,683/8085,367/3234,2203/6468,4384/8085,2203/3234
0,31799/358050,84857/716100,525383/1432200,389849/716100,114404/179025
0,1747/21021,96431/840840,113227/336336,11384/21021,367483/420420
0,317/4550,839/9100,7471/18200,4867/9100,7471/9100
0,353/6240,931/12480,1779/4160,6593/12480,3363/4160
0,13227/160160,30343/256256,254515/768768,173387/320320,493707/640640
0,23/260,61/520,803/2080,283/520,803/1040
0,67/975,59/650,1071/2600,521/975,748/975
0,7829/97812,57269/489060,8689643/27387360,105641/195624,20867/29640
0,2113/25740,4229/36036,21293/64064,27853/51480,21293/32032
0,24265/306306,84431/765765,9071171/24504480,330571/612612,3927751/6126120
0,937/7260,1279/7260,5791/14520,439/968,15487/29040
0,23/210,253/1680,181/480,95/224,1/2
0,1007/10560,173/1320,289/880,65/176,115/264
0,194/1755,1187/7020,1387/3510,311/702,15983/28080
0,31/280,16/105,53/140,179/420,311/560
0,7573/64080,646/4005,11701/32040,887/2136,125173/256320
0,3149/26640,1067/6660,5423/13320,203/444,1899/2960
0,659/5880,37/245,277/735,125/294,141/245
0,6067/51120,514/3195,9319/25560,707/1704,12743/25560
0,151/1320,467/2970,1109/2970,263/594,4187/5940
0,1549/14280,38/255,1349/3570,101/238,4919/7140
0,1097/10140,374/2535,952/2535,356/845,433/780
0,2627/24180,896/6045,2272/6045,170/403,573/806
0,2279/21060,259/1755,658/1755,148/351,3593/4212
0,457/4200,157/1050,79/210,149/350,499/700
0,2279/21060,259/1755,658/1755,148/351,2395/4212
0,5149/64680,157/1470,7673/32340,11947/43120,8423/16170
0,737/8400,989/8400,2929/11200,10261/33600,2929/5600
0,4777/41496,537/3458,2425/6916,55673/138320,73261/138320
0,97/1512,11/126,23/108,247/1008,1/2
0,47/624,4/39,1/4,359/1248,1/2
0,2741/27060,1861/13530,9349/27060,2823/7216,1/2
0,197/3520,67/880,327/1760,301/1408,24/55
0,191/2968,65/742,317/1484,1459/5936,317/742
0,5543/59760,3763/29880,18907/59760,1903/5312,38/83
0,872/12285,1319/12285,11987/49140,4577/16380,13387/24570
0,2557/31920,3869/31920,2197/7980,6711/21280,2197/3990
0,68/665,928/5985,4321/11970,2711/6650,30019/53200
0,262/3675,353/3675,3391/14700,261/980,3937/7350
0,211/2520,569/5040,2731/10080,1051/3360,2731/5040
0,17421/163240,8842/61215,87851/244860,33237/81620,180661/326480
0,37/595,299/3570,3831/19040,4423/19040,3337/7140
0,368/5145,496/5145,4763/20580,1833/6860,4763/10290
0,6883/60480,97/630,4303/12096,24547/60480,24407/48384
0,1243/14616,419/3654,909/3248,589/1827,2201/3654
0,1217/13090,2462/19635,24029/78540,1384/3927,24029/39270
0,136849/1268400,94189/634200,159757/422800,53533/126840,801091/1268400
0,43/588,39/392,559/2352,215/784,431/784
0,83/966,113/966,1079/3864,415/1288,1079/1932
0,42857/397320,7228/49665,71789/198660,5435/13244,56893/99330
0,25/392,17/196,325/1568,375/1568,47/98
0,169/2303,230/2303,2197/9212,2535/9212,2197/4606
0,17713/154560,2993/19320,55301/154560,21037/51520,39971/77280
0,697/6336,5761/41184,4387/13728,2065/5148,14195/20592
0,9113/79200,5/33,13903/39600,1709/3960,13903/19800
0,25747/224400,6802/42075,130997/336600,30673/67320,30101/42075
0,7/82,100/861,244/861,1123/3444,1105/1722
0,47/468,16/117,1/3,359/936,2/3
0,563/5200,599/3900,1541/3900,3391/7800,5441/7800
0,25/336,17/168,83/336,191/672,47/84
0,3/35,7/60,239/840,55/168,239/420
0,277/2560,1157/7680,1487/3840,659/1536,1129/1920
0,31/300,341/2400,269/800,191/480,669/800
0,2867/26040,493/3255,2467/6510,185/434,2467/3255
0,5177/43920,883/5490,4477/10980,335/732,13979/21960
0,607771/5699760,50747/356235,976567/2849880,9655/23749,193101/237490
0,1213/10560,9991/63360,25207/63360,1429/3168,25207/31680
0,4883/42240,857/5280,8831/21120,245/528,4139/5280
0,24361/227040,318/2365,7199/22704,1843/4730,6573/9460
0,159/1408,13/88,2257/6336,673/1584,2257/3168
0,32641/285120,11233/71280,18919/47520,1609/3564,5173/7128
0,20309/196416,3089/24552,28639/98208,8993/24552,15557/24552
0,44701/417120,117/869,66247/208560,3387/8690,66247/104280
0,167351/1454640,28019/181830,281297/727320,26871/60610,226231/363660
0,261259/3862320,44371/482790,66733/321860,75861/321860,249913/482790
0,87233/1170400,12701/125400,802171/3511200,911927/3511200,911927/1755600
0,2168069/20013840,122477/833910,1669889/5003460,632183/1667820,704183/1334256
0,2867/52080,493/6510,2467/13020,185/868,1/2
0,31/480,4/45,2/9,1/4,1/2
0,757/7920,43/330,131/396,49/132,1/2
0,1937/40320,37/560,1667/10080,125/672,55/126
0,5657/102480,139/1830,4867/25620,365/1708,365/854
0,2549/29120,1303/10920,509/1680,495/1456,125/273
0,35993/592515,55133/592515,101965/474012,571033/2370060,212777/395010
0,144371/2106720,221197/2106720,1022443/4213440,572629/2106720,572629/1053360
0,3898441/40488525,23769833/161954100,55769041/161954100,62404229/161954100,363223111/647816400
0,268582/4454835,366449/4454835,3611887/17819340,4065067/17819340,4723417/8909670
0,18631/263340,7267/75240,250501/1053360,281971/1053360,281971/526680
0,38623/386232,2190/16093,66035/193116,123601/321860,424855/772464
0,68114/1294755,92908/1294755,7328647/41432160,8247607/41432160,2396563/5179020
0,3096/51205,12676/153615,41631/204820,140573/614460,140573/307230
0,665013/6086080,169283/1141140,6288871/18258240,7125119/18258240,7336003/14606592
0,4859027/68523840,3319331/34261920,2089903/8565480,18705271/68523840,20160571/34261920
0,4773289/61593840,3261337/30796920,2052821/7699230,18374357/61593840,18374357/30796920
0,20722861/201413520,2809901/20141352,1791529/5035338,80238701/201413520,63001019/100706760
0,599/9702,1649/19404,8081/38808,9091/38808,21053/38808
0,452/6237,415/4158,12193/49896,4573/16632,4573/8316
0,1444589/14331240,244826/1791405,2461033/7165620,552961/1433124,2036231/3582810
0,2837/52668,976/13167,76555/421344,86117/421344,49873/105336
0,1502/24255,188/2205,20261/97020,4559/19404,4559/9702
0,998947/9092160,84659/568260,3144523/9092160,712633/1818432,2338403/4546080
0,7069/94608,24337/236520,28897/118260,45451/157680,49951/78840
0,6899/81792,23759/204480,28199/102240,44357/136320,44357/68160
0,3461/32400,263/1800,943/2700,13363/32400,3731/5400
0,1937/27440,4003/41160,1681/6860,7521/27440,8541/13720
0,1871/22560,3869/33840,541/1880,2421/7520,2421/3760
0,21907/208560,453/3160,19079/52140,28471/69520,71219/104280
0,197/3200,407/4800,171/800,153/640,869/1600
0,17/240,41/420,59/240,11/40,11/20
0,953/8976,3241/22440,829/2244,6187/14960,13147/22440
0,23/240,253/1920,1267/3840,95/256,223/256
0,2867/26040,493/3255,2467/6510,185/434,185/217
0,5177/43920,883/5490,4477/10980,335/732,335/488
0,1097/12168,187/1521,73/234,355/1014,829/1014
0,2117/19800,361/2475,1831/4950,137/330,137/165
0,3367/29520,4579/29520,5839/14760,437/984,6329/7872
0,4339/59220,1492/14805,3734/14805,40/141,181/282
0,31/360,16/135,8/27,1/3,2/3
0,2627/24552,448/3069,2275/6138,853/2046,2899/4092
0,23/360,253/2880,1267/5760,95/384,215/384
0,2131/28980,733/7245,3667/14490,275/966,275/483
0,5089/47430,13841/94860,17651/47430,1321/3162,56/93
0,3566/32445,8203/51912,10747/25956,54533/86520,43423/64890
0,1733/14580,809/4860,1456/3645,9553/14580,44557/58320
0,7817/69300,3143/19800,14023/34650,29873/46200,48673/69300
0,5866/52155,16423/104310,21088/52155,22489/34770,57259/69540
0,961/8550,673/4275,346/855,922/1425,2077/2280
0,8999/80100,25397/160200,8108/20025,34601/53400,88001/106800
0,961/8550,673/4275,346/855,922/1425,2797/3800
0,9735/90592,180071/1189020,120805/317072,1060697/1585360,5063487/6341440
0,2201/19152,1261/7980,313/798,31933/47880,313/399
0,1602577/12790800,7727473/44767800,18607217/44767800,4935221/7461300,138107213/179071200
0,2459/22185,421/2610,34853/88740,19207/29580,79223/88740
0,6181/54900,17413/109800,5542/13725,23689/36600,11084/13725
0,34379/290880,24233/145440,7607/18180,31169/48480,215219/290880
