0,14327/35280,4777/8820,20953/35280,13597/17640,1873/2205
0,28427/68400,2293/4275,39973/68400,3284/4275,28427/34200
0,11149/25200,827/1575,14051/25200,1201/1575,743/900
0,309/740,1199/2220,431/740,309/370,487/555
0,401/960,517/960,559/960,401/480,881/960
0,309/740,1199/2220,431/740,309/370,1063/1110
0,47/110,59/110,63/110,47/55,51/55
0,247/560,2073/3920,313/560,3183/3920,1927/2240
0,141/320,169/320,179/320,13/16,29/32
0,247/560,2073/3920,313/560,3183/3920,14923/15680
0,67/150,79/150,83/150,83/100,183/200
0,9823/23040,6173/11520,13217/23040,18871/23040,2539/2880
0,5189/11880,6293/11880,6691/11880,9803/11880,5189/5940
0,9161/20160,10517/20160,10999/20160,2029/2520,17287/20160
0,181/420,671/1260,239/420,37/45,391/420
0,78/175,551/1050,97/175,1747/2100,156/175
0,137/300,13/25,163/300,49/60,173/200
0,11981/27540,7321/13770,15559/27540,22337/27540,26023/27540
0,232/495,509/990,263/495,1621/1980,464/495
0,2105/4428,566/1107,2323/4428,3569/4428,16399/17712
0,1649/3780,14051/26460,2131/3780,5459/6615,6037/6615
0,959/2088,541/1044,1129/2088,437/522,959/1044
0,782/1665,1711/3330,883/1665,5447/6660,12107/13320
0,634/1785,1051/1785,1151/1785,1468/1785,517/595
0,634/1785,1051/1785,1151/1785,1468/1785,3253/3570
0,634/1785,1051/1785,1151/1785,1468/1785,1702/1785
0,181/510,1201/2040,329/510,839/1020,1859/2040
0,2/5,96/175,3/5,4/5,149/175
0,2/5,41/75,3/5,4/5,9/10
0,2/5,96/175,3/5,4/5,166/175
0,2/5,11/20,3/5,4/5,9/10
0,711/1645,877/1645,934/1645,2579/3290,11047/13160
0,41/95,354/665,54/95,149/190,339/380
0,711/1645,877/1645,934/1645,2579/3290,12429/13160
0,121/280,299/560,159/280,439/560,999/1120
0,4057/9765,5284/9765,5708/9765,15473/19530,8438/9765
0,667/1575,844/1575,908/1575,2483/3150,1334/1575
0,47/105,496/945,58/105,163/210,6323/7560
0,427/1020,183/340,593/1020,1613/2040,937/1020
0,327/760,101/190,433/760,1193/1520,327/380
0,257/575,603/1150,318/575,893/1150,1921/2300
0,3379/7920,4243/7920,4541/7920,12461/15840,7427/7920
0,1027/2232,289/558,1205/2232,3437/4464,1027/1116
0,55/117,601/1170,62/117,179/234,4259/4680
0,4472/10575,5684/10575,6103/10575,8339/10575,9457/10575
0,4/9,85/162,5/9,7/9,8/9
0,1163/2520,163/315,1357/2520,3877/5040,8917/10080
0,2537/7320,13807/24705,2537/3660,35497/49410,74099/98820
0,13459/38160,31079/57240,13459/19080,42457/57240,185981/228960
0,547/1560,4517/8190,547/780,3008/4095,12707/16380
0,11603/33480,6857/12555,11603/16740,37339/50220,43147/50220
0,59/168,697/1260,59/84,929/1260,143/168
0,28219/80340,33317/60255,28219/40170,3412/4635,382861/482040
0,11779/33540,13892/25155,11779/16770,18511/25155,21833/25155
0,14519/41340,34259/62010,14519/20670,45637/62010,115721/124020
0,6193/17640,811/1470,6193/8820,361/490,851/980
0,14519/41340,34259/62010,14519/20670,45637/62010,33191/41340
0,10651/29760,52267/89280,10651/14880,72581/89280,74677/89280
0,6791/19400,102701/174600,6791/9700,144283/174600,616081/698400
0,511/1440,1271/2160,511/720,3551/4320,1231/1440
0,1327/3740,19837/33660,1327/1870,2521/3060,5581/6120
0,2421/6820,36191/61380,2421/3410,50593/61380,234493/245520
0,5029/14160,75199/127440,5029/7080,105137/127440,232577/254880
0,2421/6820,36191/61380,2421/3410,50593/61380,23711/27280
0,7963/22140,8944/16605,7963/11070,25549/33210,108287/132840
0,7951/22680,433/810,7951/11340,1243/1620,9833/11340
0,431/1200,971/1800,431/600,2771/3600,1031/1200
0,3301/9180,3703/6885,3301/4590,5294/6885,12179/13770
0,3301/9180,3703/6885,3301/4590,5294/6885,25913/27540
0,3661/10200,2054/3825,3661/5100,5879/7650,13529/15300
0,3301/9180,3703/6885,3301/4590,5294/6885,7601/9180
0,401/1080,401/720,401/540,941/1080,977/1080
0,401/1080,401/720,401/540,941/1080,2021/2160
0,401/1080,401/720,401/540,941/1080,29/30
0,223/600,223/400,223/300,523/600,1123/1200
0,3089/8640,4591/8640,3089/4320,799/864,17/18
0,1931/5400,359/675,1931/2700,2501/2700,5201/5400
0,3089/8640,4591/8640,3089/4320,799/864,847/864
0,251/700,284/525,251/350,3977/4200,8177/8400
0,4711/13200,21167/39600,4711/6600,1921/2475,32357/39600
0,12349/35640,521/990,12349/17820,47/60,1291/1485
0,2297/6480,431/810,2297/3240,211/270,5537/6480
0,39/110,191/360,39/55,619/792,1411/1584
0,8033/22660,27047/50985,8033/11330,39856/50985,96293/101970
0,5353/15120,2003/3780,5353/7560,211/270,481/540
0,8033/22660,27047/50985,8033/11330,39856/50985,28463/33990
0,6797/19140,15997/28710,3539/5104,41917/57420,21671/28710
0,16001/44160,72167/132480,6203/8832,99451/132480,430397/529920
0,281/780,2902/5265,3929/5616,15689/21060,8167/10530
0,32063/88920,52/95,61663/88920,11171/14820,23573/27360
0,5459/15120,25033/45360,2117/3024,33869/45360,5141/6048
0,33293/92310,76448/138465,51713/73848,206543/276930,3538279/4430880
0,4229/11730,9709/17595,6571/9384,26239/35190,61429/70380
0,7261/20145,66709/120870,22571/32232,45061/60435,452507/483480
0,17317/48060,19871/36045,26917/38448,107557/144180,251737/288360
0,7261/20145,66709/120870,22571/32232,45061/60435,130487/161160
0,3172619/7927920,260998/495495,73246/99099,1633297/1981980,3358007/3963960
0,47671/117810,30749/58905,57419/78540,11717/13860,52681/58905
0,142199/352800,23141/44100,12979/17640,18463/22050,30619/35280
0,1601011/3974040,260719/496755,146213/198702,416134/496755,912889/993510
0,1292099/3207960,210551/400995,118039/160398,335966/400995,769213/801990
0,1198123/2973600,48808/92925,109433/148680,77908/92925,170833/185850
0,1292099/3207960,210551/400995,118039/160398,335966/400995,78301/89110
0,461/1248,1015/1872,1109/1560,2887/3744,7619/9360
0,8529/23320,28361/52470,16289/23320,80831/104940,727783/839520
0,194/525,122/225,1193/1680,347/450,2873/3360
0,24/65,317/585,1109/1560,451/585,518/585
0,1517/4110,43426/80145,30389/42744,123571/160290,604081/641160
0,1703/4620,26251/48510,18377/25872,74761/97020,171781/194040
0,1517/4110,43426/80145,30389/42744,123571/160290,177121/213720
0,25747/65520,36623/65520,937/1260,2197/2520,3293/3640
0,25747/65520,36623/65520,937/1260,2197/2520,4717/5040
0,25747/65520,36623/65520,937/1260,2197/2520,7921/8190
0,13871/35280,19729/35280,6563/8820,15383/17640,33023/35280
0,51953/131040,147989/262080,7487/10080,3671/4095,161257/174720
0,23981/60480,17077/30240,7487/10080,3013/3360,6373/6720
0,51953/131040,147989/262080,7487/10080,3671/4095,510277/524160
0,7537/18900,42967/75600,2339/3150,11489/12600,24089/25200
0,38791/103530,23789/44370,2461/3480,121718/155295,814189/993888
0,20285/54264,217487/406980,189071/271320,32251/40698,2839943/3255840
0,9987/26600,9167/17100,75023/106400,189131/239400,181423/212800
0,41429/110390,266263/496755,311471/441560,785377/993510,1778887/1987020
0,6987/18620,22457/41895,26269/37240,676/855,317483/335160
0,59329/158200,381433/711900,446181/632800,1125637/1423800,2549437/2847600
0,6987/18620,22457/41895,26269/37240,676/855,94223/111720
0,2143/5940,838/1485,1109/1584,2143/2970,4471/5940
0,5953/15960,13183/23940,9131/12768,5953/7980,625949/766080
0,421/1140,743/1330,4535/6384,421/570,2073/2660
0,3641/9720,2707/4860,6871/9720,3641/4860,11191/12960
0,6383/17220,344/615,9797/13776,6383/8610,23573/27552
0,938/2535,2839/5070,14429/20280,1876/2535,21599/27040
0,577/1560,291/520,37/52,577/780,1357/1560
0,577/1560,11359/20280,2887/4056,577/780,18953/20280
0,311/840,3293/5880,1675/2352,311/420,731/840
0,577/1560,11359/20280,2887/4056,577/780,5443/6760
0,1577/4200,1171/2100,1693/2400,3043/4200,79/105
0,1591/4060,1654/3045,11699/16240,433/580,159121/194880
0,11323/29280,4033/7320,16765/23424,21671/29280,11353/14640
0,13501/34800,9587/17400,24761/34800,3259/4350,120373/139200
0,559/1440,397/720,4127/5760,1069/1440,9887/11520
0,6199/15975,17627/31950,18323/25560,11843/15975,136441/170400
0,2269/5850,1613/2925,671/936,667/900,1567/1800
0,10129/26100,14401/26100,7487/10440,667/900,48799/52200
0,2983/7680,4237/7680,551/768,89/120,209/240
0,10129/26100,14401/26100,7487/10440,667/900,14029/17400
0,11117/30360,2131/3795,21217/30360,43451/60720,2873/3795
0,14963/39960,2779/4995,28243/39960,58169/79920,14963/19980
0,6047/15600,2147/3900,3699/5200,22781/31200,2921/3900
0,1958941/4979520,169607/311220,17876441/24897600,18454727/24897600,41225039/49795200
0,456931/1113840,37634/69615,403933/556920,64093/85680,456931/556920
0,351457/831600,27809/51975,303011/415800,124463/166320,170363/207900
0,33517/89640,6236/11205,63317/89640,130351/179280,17441/22410
0,1409/3640,499/910,2617/3640,1087/1456,1409/1820
0,2959/7360,187/345,15967/22080,10997/14720,266/345
0,177721/439110,239009/439110,560209/780640,164786/219555,6088697/7025760
0,45359/104328,6920/13041,101245/139104,39259/52164,45359/52164
0,162493/367920,9703/18396,119401/163520,69199/91980,64027/73584
0,89429/222768,15209/27846,803113/1113840,20731/27846,1916953/2227680
0,33575/77616,10315/19404,14171/19404,1321/1764,33575/38808
0,1781/4032,4253/8064,5911/8064,755/1008,13975/16128
0,4081001/10437840,359434/652365,749447/1043784,484502/652365,17135717/20875680
0,447649/1113840,37991/69615,160673/222768,12191/16380,447649/556920
0,1162109/2797200,188627/349650,405733/559440,14081/18900,281471/349650
0,797/2100,583/1050,6001/8400,311/420,1847/2100
0,2419/6240,859/1560,3577/4992,89/120,2419/3120
0,379/945,2059/3780,2179/3024,401/540,5839/7560
0,341059/856800,234553/428400,32923/45696,2339/3150,393391/428400
0,44869/100800,6619/12600,32913/44800,377/504,44869/50400
0,683/1512,1777/3402,40091/54432,1697/2268,12091/13608
0,125737/311220,339091/622440,119915/165984,937/1260,2197/2520
0,3083/7056,3733/7056,3445/4704,1319/1764,3083/3528
0,23347/52416,13765/26208,17117/23296,377/504,881/1008
0,23497/59850,131681/239400,229471/319200,17767/23940,198287/239400
0,13241/32760,8917/16380,18931/26208,937/1260,13241/16380
0,205103/491400,66133/122850,10573/14560,14071/18900,30577/37800
0,2426923/5932080,17926/33705,220961/296604,2426923/2966040,1254317/1483020
0,89701/212940,28172/53235,78623/106470,89701/106470,84737/94640
0,16787/40320,1339/2520,107/144,16787/20160,251/288
0,362161/869400,57784/108675,16159/21735,362161/434700,796861/869400
0,834691/2003400,133264/250425,37246/50085,834691/1001700,3838531/4006800
