0,18409/76320,4861/19080,11513/38160,505/954,23941/38160
0,859/3600,23/90,113/360,241/450,113/180
0,3277/15200,697/2850,8153/22800,1537/2850,3547/5700
0,7747/31920,169/665,1563/5320,419/798,9703/15960
0,16997/70560,4493/17640,10669/35280,467/882,10669/17640
0,17/80,1099/4500,1079/3000,1199/2250,44/75
0,3043/13440,2229/8960,661/1920,1819/3360,3293/4480
0,2063/9240,10711/43120,23671/64680,4408/8085,23671/32340
0,22727/102480,16999/68320,7811/20496,403/732,18659/25620
0,341/1476,245/984,935/2952,391/738,3887/5904
0,149/660,41/165,1/3,59/110,2/3
0,1013/4560,455/1824,1711/4560,419/760,6271/9120
0,59/252,157/630,193/630,331/630,1597/2520
0,307/1332,221/888,847/2664,353/666,847/1332
0,368/1715,1003/4116,5113/13720,11183/20580,25399/41160
0,54/245,1/4,347/980,817/1470,837/980
0,1169/5280,1/4,641/1760,91/165,641/880
0,4451/21060,1025/4212,203/540,443/810,263/405
0,68951/308880,51277/205920,571/1584,385/702,33403/38610
0,1649/7360,10951/44160,2959/7360,187/345,2959/3680
0,5969/26280,4349/17520,3623/8760,3529/6570,2621/3285
0,3239/14520,7207/29040,1733/4840,2971/5445,4208/5445
0,801/3640,1803/7280,1409/3640,499/910,1409/1820
0,1649/7360,10951/44160,2959/7360,187/345,266/345
0,12529/55800,3083/12400,2141/6200,3797/6975,10207/13950
0,883/3960,1967/7920,43/120,6/11,43/60
0,19289/89080,130427/534480,20171/53448,3616/6681,7388/11135
0,1769/6480,731/2160,1511/3240,731/1080,4573/6480
0,2818/10197,4643/13596,4655/10197,4643/6798,64027/81576
0,1577/5724,2605/7632,2623/5724,2605/3816,8347/11448
0,520/1881,857/2508,860/1881,857/1254,2111/2508
0,2407/8712,124/363,3977/8712,248/363,2671/2904
0,371/1350,1229/3600,308/675,1229/1800,3029/3600
0,2407/8712,124/363,3977/8712,248/363,739/968
0,2413/7896,4009/11844,1535/3948,4009/5922,9581/11844
0,5149/17220,195/574,3461/8610,195/287,3461/4305
0,347/1260,16813/49140,11233/24570,16813/24570,26051/32760
0,62/225,543/1600,791/1800,543/800,1691/1800
0,565/2052,935/2736,941/2052,935/1368,941/1026
0,1777/6570,3001/8760,3089/6570,3001/4380,21359/26280
0,10117/36036,8167/24024,3896/9009,8167/12012,2377/2574
0,40445/147168,33619/98112,16825/36792,33619/49056,16825/18396
0,10631/39312,13483/39312,9193/19656,13483/19656,23299/26208
0,346/1155,523/1540,463/1155,523/770,1293/1540
0,1849/6384,545/1596,1343/3192,545/798,1343/1596
0,22657/82656,18875/55104,18895/41328,18875/27552,46427/55104
0,347/1260,3737/10920,2995/6552,3737/5460,283/364
0,719/2296,429/1148,817/1722,813/1148,89/123
0,2891/9372,1795/4686,1096/2343,3359/4686,14929/18744
0,1559/5040,961/2520,148/315,361/504,463/630
0,1181/3828,733/1914,448/957,1373/1914,3287/3828
0,529/1716,329/858,1003/2145,3077/4290,3187/3432
0,133/432,83/216,101/216,155/216,371/432
0,529/1716,329/858,1003/2145,3077/4290,347/440
0,1915/5936,1053/2968,151/318,4143/5936,806/1113
0,3781/11808,2123/5904,347/738,8321/11808,2123/2952
0,1559/5040,961/2520,299/630,3587/5040,76/105
0,11651/37632,7165/18816,8843/18816,6721/9408,30557/37632
0,2495/8316,1663/4158,7855/16632,24061/33264,1663/2079
0,6709/23100,4841/11550,11029/23100,67307/92400,37069/46200
0,4339/13536,2429/6768,199/423,9527/13536,311/423
0,2663/8400,1537/4200,487/1050,1199/1680,1537/2100
0,1141/3744,731/1872,55/117,899/1248,86/117
0,17/54,10/27,251/540,257/360,47/54
0,1289/4176,799/2088,245/522,1499/2088,799/1044
0,79/264,53/132,73/154,167/231,235/308
0,7169/23520,4591/11760,15193/32340,9307/12936,671/735
0,10627/38304,8525/19152,1165/2394,783/1064,8525/9576
0,13911/50960,11569/25480,3113/6370,2351/3185,22627/25480
0,8231/27216,5377/13608,802/1701,3680/5103,8783/10206
0,8411/29680,6429/14840,359/742,2719/3710,6429/7420
0,11359/40992,9137/20496,1247/2562,7543/10248,17791/20496
0,71573/231504,44179/115752,6763/14469,10375/14469,3912/4823
0,3961/13104,2591/6552,1160/2457,3545/4914,2591/3276
0,16201/55440,11519/27720,1654/3465,1679/2310,22037/27720
0,9/28,5/14,467/1176,271/392,965/1176
0,2011/6300,1139/3150,573/1400,877/1260,573/700
0,1453/4704,899/2352,13/28,421/588,1907/2352
0,5/16,3/8,43/96,159/224,91/96
0,1289/4176,799/2088,245/522,1499/2088,245/261
0,673/2200,427/1100,398/825,159/220,5569/6600
0,23791/75768,14093/37884,16559/37884,26749/37884,8731/9471
0,34159/110376,21029/55188,25475/55188,39481/55188,25475/27594
0,885/2884,557/1442,53369/112476,13499/18746,203431/224952
0,4265/13356,2413/6678,3637/8904,2323/3339,2831/3339
0,3121/9870,1814/4935,8401/19740,3466/4935,8401/9870
0,5141/16632,3175/8316,3841/8316,541/756,1297/1512
0,19247/62328,11917/31164,9643/20776,22319/31164,33441/41552
0,53/192,1/3,133/288,2/3,403/576
0,1327/4698,1/3,1048/2349,2/3,1828/2349
0,253/900,1/3,101/225,2/3,163/225
0,229/810,1/3,181/405,2/3,5/6
0,61/216,1/3,289/648,2/3,593/648
0,353/1260,1/3,281/630,2/3,5/6
0,61/216,1/3,289/648,2/3,487/648
0,41/132,1/3,25/66,2/3,263/330
0,131/432,1/3,85/216,2/3,85/108
0,503/1800,1/3,2843/6300,2/3,4943/6300
0,493/1764,1/3,379/882,2/3,410/441
0,253/900,1/3,101/225,2/3,202/225
0,755/2736,1/3,79/171,2/3,136/171
0,1057/3726,1/3,1583/3726,2/3,3437/3726
0,509/1836,1/3,835/1836,2/3,835/918
0,2567/9396,1/3,2183/4698,2/3,4139/4698
0,73/240,1/3,47/120,2/3,5/6
0,7/24,1/3,5/12,2/3,5/6
0,149/540,1/3,491/1080,2/3,5/6
0,503/1800,1/3,203/450,2/3,137/180
0,1681/6156,181/513,1435/3078,347/513,4343/6156
0,301/1089,398/1089,497/1089,1487/2178,6839/8712
0,1459/5292,641/1764,2423/5292,2405/3528,7715/10584
0,931/3366,205/561,769/1683,383/561,472/561
0,383/1386,169/462,115/252,631/924,1699/1848
0,371/1350,329/900,308/675,1229/1800,3029/3600
0,383/1386,169/462,115/252,631/924,1411/1848
0,33221/121968,10523/30492,3571/7623,41015/60984,776/1089
0,24289/88704,2591/7392,1285/2772,9983/14784,2591/3696
0,3865/14256,437/1188,1667/3564,1625/2376,1679/2376
0,10265411/37433088,1144243/3119424,270103/584892,4263667/6238848,3706541/4679136
0,382159/1408176,418091/1056132,122422/264033,1474223/2112264,418091/528066
0,503747/1883728,587123/1412796,166153/353199,1999919/2825592,2248469/2825592
0,1157/4224,1109/3168,367/792,4277/6336,1159/1584
0,13907/50160,4553/12540,1418/3135,17093/25080,4553/6270
0,52673/193248,18713/48312,11125/24156,67025/96624,35281/48312
0,1609/5760,337/960,1303/2880,1297/1920,817/960
0,253/918,223/612,841/1836,835/1224,223/306
0,1301/4788,22/57,556/1197,79/114,167/228
0,17695/64386,16141/42924,29585/64386,59065/85848,38771/42924
0,1217/4662,457/1036,4493/9324,1493/2072,457/518
0,6253/24108,905/2009,2921/6027,1457/2009,14165/16072
0,2477/9072,289/756,4189/9072,1045/1512,2557/3024
0,79/300,3/7,251/525,5/7,6/7
0,95/364,1447/3276,1579/3276,4723/6552,11275/13104
0,64373/232596,7099/19383,53069/116298,13241/19383,10177/12922
0,3872/14175,362/945,6556/14175,1307/1890,724/945
0,271/1008,107/264,2603/5544,371/528,179/231
0,257/840,887/2520,163/420,3407/5040,4073/5040
0,2137/7140,212/595,1433/3570,807/1190,1433/1785
0,6991/25389,1038/2821,46433/101556,3859/5642,161491/203112
0,913/3312,131/368,727/1656,499/736,1555/1656
0,253/918,223/612,841/1836,835/1224,841/918
0,1583/5850,719/1950,2749/5850,2669/3900,19003/23400
0,7783/27720,1657/4620,4793/11088,6277/9240,51199/55440
0,17177/62496,3841/10416,893/1953,14257/20832,1786/1953
0,43331/160272,4957/13356,9371/20034,18313/26712,284885/320544
0,4661/15540,461/1295,3109/7770,878/1295,2173/2590
0,3019/10416,236/651,2189/5208,887/1302,2189/2604
0,2761/10080,3103/8400,1441/3150,11503/16800,28303/33600
0,98323/357084,3652/9919,81619/178542,13571/19838,185033/238056
0,523/2600,277/975,2573/7800,457/600,2139/2600
0,391/1950,277/975,107/325,742/975,1717/1950
0,523/2600,277/975,2573/7800,457/600,1831/1950
0,367/1980,259/990,151/495,43/55,49/55
0,737/3150,331/1050,1249/3150,331/525,271/420
0,251/1080,23/72,439/1080,23/36,92/135
0,1403/5760,307/960,2281/5760,307/480,1267/1920
0,1019/4095,88/273,1621/4095,176/273,89/117
0,1369/5580,1199/3720,557/1395,1199/1860,976/1395
0,629/2700,8/25,1099/2700,16/25,454/675
0,1721/6930,743/2310,391/990,743/1155,949/1155
0,4393/17640,947/2940,6971/17640,947/1470,2671/2940
0,379/1530,329/1020,304/765,329/510,839/1020
0,4393/17640,947/2940,6971/17640,947/1470,103/140
0,2557/9300,503/1550,3479/9300,503/775,1832/2325
0,307/1200,193/600,31/80,193/300,31/40
0,21127/89460,2404/7455,36569/89460,4808/7455,3406/4473
0,1721/6930,743/2310,391/990,743/1155,443/495
0,973/3960,53/165,1571/3960,106/165,1571/1980
0,1289/5535,131/410,2248/5535,131/205,8033/11070
0,21223/84960,2291/7080,33761/84960,2291/3540,19259/21240
0,5011/22320,1199/3720,9377/22320,1199/1860,9377/11160
0,9869/44100,797/2450,2689/6300,797/1225,9244/11025
0,31/120,541/1680,27/70,541/840,1381/1680
0,149/660,157/495,809/1980,314/495,809/990
0,323/1440,31/96,607/1440,31/48,79/96
0,9227/39060,1049/3255,15949/39060,2098/3255,1599/2170
0,163/560,1301/3360,713/1680,1301/1680,799/960
0,1189/4080,3161/8160,869/2040,3161/4080,7241/8160
0,163/560,1301/3360,713/1680,1301/1680,6331/6720
0,1211/3900,3109/7800,841/1950,3109/3900,7009/7800
0,10657/36540,56491/146160,59441/146160,56491/73080,7774/9135
0,284/945,1487/3780,1597/3780,1487/1890,1597/1890
0,42019/146160,113591/292320,64943/146160,113591/146160,488359/584640
0,1627/5460,4253/10920,161/390,4253/5460,178/195
0,281/900,719/1800,98/225,719/900,196/225
0,703/2340,1847/4680,1051/2340,1847/2340,3949/4680
0,35789/124740,96091/249480,13042/31185,96091/124740,29066/31185
0,383/1260,1009/2520,293/630,1009/1260,293/315
0,5569/18900,14969/37800,2231/4725,14969/18900,13913/15120
0,2837/9450,1858/4725,3979/9450,3716/4725,8441/9450
0,1363/4284,436/1071,1943/4284,872/1071,1943/2142
0,383/1260,1009/2520,293/630,1009/1260,2269/2520
0,763/2700,2227/5400,397/900,2077/2700,497/600
0,99/350,577/1400,232/525,404/525,929/1050
0,763/2700,2227/5400,397/900,2077/2700,5081/5400
0,917/3060,5141/12240,341/765,2413/3060,5473/6120
0,143653/512820,826589/2051280,111553/256410,35737/46620,9851/11655
0,7249/25200,84139/201600,5617/12600,19589/25200,84139/100800
0,54671/195300,680321/1562400,22333/48825,150709/195300,324253/390600
0,2941/10260,4117/10260,2231/5130,7919/10260,9247/10260
0,149/495,3323/7920,887/1980,391/495,3323/3960
0,1601/5460,4729/10920,89/195,4279/5460,1126/1365
0,27281/98280,323501/786240,5414/12285,75199/98280,182467/196560
0,1060/3591,52819/114912,6815/14364,2846/3591,52819/57456
0,11701/40572,75743/162288,4856/10143,31895/40572,37021/40572
0,42019/146160,487099/1169280,64943/146160,113591/146160,259751/292320
0,6523/21420,7717/17136,502/1071,3433/4284,7717/8568
0,223/756,2785/6048,359/756,599/756,1355/1512
0,16546/58275,5151/12950,24077/58275,89443/116550,99731/116550
0,10541/36540,9893/24360,15577/36540,56723/73080,15577/18270
0,89533/325080,90469/216720,18397/40635,249407/325080,544919/650160
0,7/24,389/960,17/40,31/40,37/40
0,149/495,3323/7920,887/1980,391/495,887/990
0,293/1020,3463/8160,1889/4080,1589/2040,1739/2040
0,22609/81270,19489/48160,69661/162540,31063/40635,37697/40635
0,4441/15624,17693/41664,14443/31248,12191/15624,14443/15624
0,4541/16380,4673/10920,7711/16380,12679/16380,29941/32760
0,7993/27720,7499/18480,23587/55440,2689/3465,3077/3465
0,2797/9450,529/1260,8461/18900,3736/4725,8461/9450
0,3151/11088,6289/14784,5129/11088,8651/11088,19739/22176
