0,1481/27720,1609/6930,229/660,1609/3465,229/330
0,23/405,479/2025,1991/5400,958/2025,2519/3600
0,415/12348,2405/12348,1111/4116,2405/6174,5227/8232
0,23/468,131/585,1/3,262/585,2/3
0,235/4248,1727/7434,3631/9912,1727/3717,13543/19824
0,25/972,29/162,115/486,29/81,1063/1944
0,95/2772,541/2772,251/924,541/1386,251/462
0,349/7524,1625/7524,841/2508,1625/3762,517/912
0,19/480,89/480,25/96,89/240,73/96
0,5/136,67/340,201/680,67/170,201/340
0,37/812,173/812,69/203,173/406,449/812
0,53/1800,17/90,67/240,17/45,1483/1800
0,17/520,179/780,307/780,179/390,307/390
0,19/720,7/30,149/360,7/15,281/360
0,3/112,95/504,139/504,95/252,347/504
0,15/352,59/264,191/528,59/132,191/264
0,17/520,179/780,307/780,179/390,569/780
0,41/2112,91/528,83/352,91/264,55/96
0,35/1296,41/216,5/18,41/108,5/9
0,17/516,245/1161,3179/9288,490/1161,2603/4644
0,1999/70560,3709/35280,3709/23520,3709/17640,2237/4410
0,1937/56400,3587/28200,3587/18800,3587/14100,3587/7050
0,8389/170640,15979/85320,15979/56880,15979/42660,87497/170640
0,5/272,67/680,201/1360,67/340,1/2
0,3/128,1/8,3/16,1/4,1/2
0,11/336,31/168,31/112,31/84,1/2
0,17/1120,137/1680,137/1120,137/840,29/70
0,49/2640,131/1320,131/880,131/660,131/330
0,179/6272,505/3136,1515/6272,505/1568,171/392
0,2189/102480,24161/204960,24161/136640,24161/102480,54937/102480
0,2131/86730,23479/173460,23479/115640,23479/86730,23479/43365
0,19541/584220,112297/584220,112297/389480,112297/292110,1302517/2336880
0,16/825,111/1100,333/2200,111/550,841/1650
0,23/930,953/7440,953/4960,953/3720,953/1860
0,65/1848,31/165,31/110,62/165,1913/3696
0,49/3060,511/6120,511/4080,511/3060,19/45
0,47/2400,61/600,61/400,61/300,61/150
0,91/2160,377/2160,377/1440,377/1080,3947/8640
0,241/8918,487/3822,5471/26754,487/1911,15625/26754
0,1633/51324,23045/153972,36979/153972,23045/76986,23045/38493
0,15/364,2399/12012,1919/6006,2399/6006,30293/48048
0,11/525,59/525,59/350,118/525,292/525
0,3/112,1/7,3/14,2/7,4/7
0,171/5096,499/2548,1497/5096,499/1274,3047/5096
0,15/868,121/1302,121/868,121/651,1199/2604
0,43/2030,23/203,69/406,46/203,92/203
0,235/7084,2059/10626,2059/7084,2059/5313,7283/14168
0,731/25116,1986/14651,11227/58604,3972/14651,9036/14651
0,353/10296,3827/24024,1803/8008,3827/12012,3827/6006
0,171/4004,614/3003,575/2002,1228/3003,32393/48048
0,41/1820,331/2730,503/2730,331/1365,3233/5460
0,3/104,337/2184,64/273,337/1092,337/546
0,241/6552,13927/68796,41833/137592,13927/34398,179425/275184
0,7/377,9521/95004,7235/47502,9521/47502,46547/95004
0,8/351,601/4914,761/4095,601/2457,1202/2457
0,1415/40612,42151/213213,253283/852852,84302/213213,1867471/3411408
0,13/432,35/216,35/144,35/108,89/108
0,5/136,67/340,201/680,67/170,67/85
0,41/1056,115/528,115/352,115/264,115/176
0,263/9288,247/1548,247/1032,247/774,209/258
0,31/840,29/140,87/280,29/70,29/35
0,13/336,31/140,93/280,31/70,45/56
0,19/780,17/130,51/260,17/65,41/65
0,1/32,1/6,1/4,1/3,2/3
0,31/840,29/140,87/280,29/70,99/140
0,13/648,35/324,35/216,35/162,169/324
0,37/1500,33/250,99/500,33/125,66/125
0,2/57,42/209,63/209,84/209,485/836
0,53/555,1193/4440,621/1480,83/185,4661/8880
0,31/420,37/140,337/840,89/210,1/2
0,191/2976,685/2976,693/1984,183/496,27/62
0,121/1548,889/3096,895/2064,59/129,305/516
0,83/1092,289/1092,293/728,155/364,1175/2184
0,13/150,161/660,419/1100,112/275,629/1320
0,107/1254,61/228,357/836,379/836,6761/10032
0,1/14,67/252,29/72,107/252,319/504
0,361/5070,1343/5070,1351/3380,356/845,10703/20280
0,47/576,19/72,343/864,47/108,815/1152
0,145/1932,515/1932,517/1288,137/322,1805/2576
0,47/650,517/1950,519/1300,137/325,8777/15600
0,163/2262,599/2262,603/1508,159/377,268/377
0,29/402,1387/5226,1393/3484,367/871,2975/3484
0,17/228,61/228,429/1064,113/266,379/532
0,29/402,1387/5226,1393/3484,367/871,1977/3484
0,10987/111384,1925/7956,43193/111384,5259/12376,59471/111384
0,1769/17136,56881/214200,11164/26775,4307/9520,56881/107100
0,3457/32760,967/3276,3581/8190,1013/2184,8689/16380
0,9/136,101/476,81/238,345/952,1/2
0,5/64,1/4,77/192,41/96,1/2
0,77/960,283/960,137/320,143/320,1/2
0,129/2240,207/1120,83/280,101/320,61/140
0,41/616,197/924,79/231,673/1848,197/462
0,629/8856,1157/4428,140/369,1169/2952,109/246
0,25615/312732,82639/312732,127439/312732,45937/104244,92215/156366
0,4945/60984,9047/30492,12967/30492,2305/5082,9047/15246
0,14159/186984,30805/93492,41333/93492,28907/62328,13964/23373
0,21677/239400,5741/23940,36313/95760,2209/5320,261077/478800
0,2515/26901,7354/26901,44921/107604,5387/11956,14708/26901
0,2603/28350,8699/28350,24797/56700,2911/6300,30953/56700
0,1165/13104,2917/13104,4703/13104,577/1456,6491/13104
0,593/6552,1969/8190,24859/65520,907/2184,1969/4095
0,169/1764,226/819,1441/3528,1109/2548,11279/22932
0,2761/36736,15755/55104,370/861,1801/3936,149945/220416
0,1649/25536,1485/4256,5801/12768,109/228,1485/2128
0,583/10248,16915/46116,7067/15372,1583/3294,32465/46116
0,61/954,1505/5724,503/1272,605/1431,7229/11448
0,7/108,1/3,79/180,25/54,2/3
0,13/248,407/1116,335/744,131/279,1523/2232
