"[0, 41/3120, 41/1560, 623/6240, 1981/6240, 1/2, 1301/2080]","[0, 1, 3038/3079, 5617/6158, 4259/6158, 1560/3079, 2337/6158]"
"[0, 41/3120, 41/1560, 623/6240, 1981/6240, 1/2, 1301/2080]","[0, 1/2, 1, 5617/6076, 4259/6076, 780/1519, 2337/6076]"
"[0, 41/3120, 41/1560, 623/6240, 1981/6240, 1/2, 1301/2080]","[0, 82/623, 164/623, 1, 4259/5617, 3120/5617, 57/137]"
"[0, 41/3120, 41/1560, 623/6240, 1981/6240, 1/2, 1301/2080]","[0, 82/1981, 164/1981, 89/283, 1, 3120/4259, 2337/4259]"
"[0, 41/3120, 41/1560, 623/6240, 1981/6240, 1/2, 1301/2080]","[0, 41/1560, 41/780, 623/3120, 1981/3120, 1, 779/1040]"
"[0, 41/3120, 41/1560, 623/6240, 1981/6240, 1/2, 1301/2080]","[0, 82/3903, 164/3903, 623/3903, 1981/3903, 1040/1301, 1]"
"[0, 349/16864, 349/8432, 13229/126480, 7963/31620, 1/2, 513259/1011840]","[0, 1, 16166/16515, 226502/247725, 189256/247725, 8432/16515, 498581/990900]"
"[0, 349/16864, 349/8432, 13229/126480, 7963/31620, 1/2, 513259/1011840]","[0, 1/2, 1, 113251/121245, 94628/121245, 4216/8083, 498581/969960]"
"[0, 349/16864, 349/8432, 13229/126480, 7963/31620, 1/2, 513259/1011840]","[0, 5235/26458, 5235/13229, 1, 94628/113251, 63240/113251, 498581/906008]"
"[0, 349/16864, 349/8432, 13229/126480, 7963/31620, 1/2, 513259/1011840]","[0, 5235/63704, 5235/31852, 13229/31852, 1, 15810/23657, 498581/757024]"
"[0, 349/16864, 349/8432, 13229/126480, 7963/31620, 1/2, 513259/1011840]","[0, 349/8432, 349/4216, 13229/63240, 7963/15810, 1, 498581/505920]"
"[0, 349/16864, 349/8432, 13229/126480, 7963/31620, 1/2, 513259/1011840]","[0, 20940/513259, 41880/513259, 105832/513259, 254816/513259, 505920/513259, 1]"
"[0, 4827/262880, 4827/131440, 3297/32860, 8299/32860, 1/2, 8299/16430]","[0, 1, 253226/258053, 236504/258053, 196488/258053, 131440/258053, 130096/258053]"
