"[0, 45343/186480, 37523/93240, 25489/37296, 137609/186480, 145997/186480, 84143/93240]","[0, 1, 111434/141137, 59035/141137, 48871/141137, 40483/141137, 18194/141137]"
"[0, 45343/186480, 37523/93240, 25489/37296, 137609/186480, 145997/186480, 84143/93240]","[0, 45343/75046, 1, 59035/111434, 48871/111434, 40483/111434, 9097/55717]"
"[0, 45343/186480, 37523/93240, 25489/37296, 137609/186480, 145997/186480, 84143/93240]","[0, 45343/127445, 75046/127445, 1, 48871/59035, 40483/59035, 18194/59035]"
"[0, 45343/186480, 37523/93240, 25489/37296, 137609/186480, 145997/186480, 84143/93240]","[0, 45343/137609, 75046/137609, 127445/137609, 1, 40483/48871, 18194/48871]"
"[0, 45343/186480, 37523/93240, 25489/37296, 137609/186480, 145997/186480, 84143/93240]","[0, 45343/145997, 75046/145997, 127445/145997, 137609/145997, 1, 18194/40483]"
"[0, 45343/186480, 37523/93240, 25489/37296, 137609/186480, 145997/186480, 84143/93240]","[0, 45343/168286, 37523/84143, 127445/168286, 137609/168286, 145997/168286, 1]"
"[0, 9281/38220, 7841/19110, 5267/7644, 28253/38220, 9953/12740, 7841/9555]","[0, 1, 22538/28939, 11885/28939, 9967/28939, 8361/28939, 6856/28939]"
"[0, 9281/38220, 7841/19110, 5267/7644, 28253/38220, 9953/12740, 7841/9555]","[0, 9281/15682, 1, 11885/22538, 9967/22538, 8361/22538, 3428/11269]"
"[0, 9281/38220, 7841/19110, 5267/7644, 28253/38220, 9953/12740, 7841/9555]","[0, 9281/26335, 15682/26335, 1, 9967/11885, 8361/11885, 6856/11885]"
"[0, 9281/38220, 7841/19110, 5267/7644, 28253/38220, 9953/12740, 7841/9555]","[0, 9281/28253, 15682/28253, 26335/28253, 1, 8361/9967, 6856/9967]"
"[0, 9281/38220, 7841/19110, 5267/7644, 28253/38220, 9953/12740, 7841/9555]","[0, 9281/29859, 15682/29859, 26335/29859, 28253/29859, 1, 6856/8361]"
"[0, 9281/38220, 7841/19110, 5267/7644, 28253/38220, 9953/12740, 7841/9555]","[0, 9281/31364, 1/2, 26335/31364, 28253/31364, 29859/31364, 1]"
"[0, 17623/72240, 15263/36120, 10075/14448, 3344/4515, 56117/72240, 117169/144480]","[0, 1, 41714/54617, 21865/54617, 18736/54617, 16123/54617, 27311/109234]"
