"[0, 8423/83160, 1261/7560, 4129/13860, 12247/27720, 1/2, 39967/55440]","[0, 1, 69289/74737, 58386/74737, 46419/74737, 41580/74737, 46419/149474]"
"[0, 8423/83160, 1261/7560, 4129/13860, 12247/27720, 1/2, 39967/55440]","[0, 8423/13871, 1, 58386/69289, 46419/69289, 3780/6299, 46419/138578]"
"[0, 8423/83160, 1261/7560, 4129/13860, 12247/27720, 1/2, 39967/55440]","[0, 8423/24774, 13871/24774, 1, 15473/19462, 6930/9731, 15473/38924]"
"[0, 8423/83160, 1261/7560, 4129/13860, 12247/27720, 1/2, 39967/55440]","[0, 8423/36741, 13871/36741, 8258/12247, 1, 13860/15473, 1/2]"
"[0, 8423/83160, 1261/7560, 4129/13860, 12247/27720, 1/2, 39967/55440]","[0, 8423/41580, 1261/3780, 4129/6930, 12247/13860, 1, 15473/27720]"
"[0, 8423/83160, 1261/7560, 4129/13860, 12247/27720, 1/2, 39967/55440]","[0, 16846/119901, 27742/119901, 16516/39967, 24494/39967, 27720/39967, 1]"
"[0, 4343/42840, 397/2380, 4789/16065, 56803/128520, 1/2, 157289/257040]","[0, 1, 35694/38497, 90208/115491, 71717/115491, 21420/38497, 99751/230982]"
"[0, 4343/42840, 397/2380, 4789/16065, 56803/128520, 1/2, 157289/257040]","[0, 4343/7146, 1, 45104/53541, 71717/107082, 1190/1983, 99751/214164]"
"[0, 4343/42840, 397/2380, 4789/16065, 56803/128520, 1/2, 157289/257040]","[0, 13029/38312, 10719/19156, 1, 71717/90208, 16065/22552, 99751/180416]"
"[0, 4343/42840, 397/2380, 4789/16065, 56803/128520, 1/2, 157289/257040]","[0, 303/1321, 21438/56803, 38312/56803, 1, 64260/71717, 99751/143434]"
"[0, 4343/42840, 397/2380, 4789/16065, 56803/128520, 1/2, 157289/257040]","[0, 4343/21420, 397/1190, 9578/16065, 56803/64260, 1, 99751/128520]"
"[0, 4343/42840, 397/2380, 4789/16065, 56803/128520, 1/2, 157289/257040]","[0, 26058/157289, 42876/157289, 76624/157289, 113606/157289, 128520/157289, 1]"
"[0, 241/2380, 397/2380, 2129/7140, 263/595, 1/2, 3/4]","[0, 1, 661/713, 5011/6417, 1328/2139, 1190/2139, 595/2139]"
"[0, 241/2380, 397/2380, 2129/7140, 263/595, 1/2, 3/4]","[0, 241/397, 1, 5011/5949, 1328/1983, 1190/1983, 595/1983]"
"[0, 241/2380, 397/2380, 2129/7140, 263/595, 1/2, 3/4]","[0, 723/2129, 1191/2129, 1, 3984/5011, 3570/5011, 1785/5011]"
"[0, 241/2380, 397/2380, 2129/7140, 263/595, 1/2, 3/4]","[0, 241/1052, 397/1052, 2129/3156, 1, 595/664, 595/1328]"
"[0, 241/2380, 397/2380, 2129/7140, 263/595, 1/2, 3/4]","[0, 241/1190, 397/1190, 2129/3570, 526/595, 1, 1/2]"
"[0, 241/2380, 397/2380, 2129/7140, 263/595, 1/2, 3/4]","[0, 241/1785, 397/1785, 2129/5355, 1052/1785, 2/3, 1]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 3089/3536]","[0, 1, 309313/333664, 130281/166832, 25891/41708, 23205/41708, 46935/333664]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 3089/3536]","[0, 37616/61967, 1, 260562/309313, 207128/309313, 185640/309313, 46935/309313]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 3089/3536]","[0, 18808/55359, 61967/110718, 1, 103564/130281, 30940/43427, 15645/86854]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 3089/3536]","[0, 4702/20519, 61967/164152, 55359/82076, 1, 1365/1523, 46935/207128]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 3089/3536]","[0, 4702/23205, 61967/185640, 18453/30940, 1207/1365, 1, 447/1768]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 3089/3536]","[0, 37616/324345, 61967/324345, 36906/108115, 164152/324345, 1768/3089, 1]"
"[0, 23693/234360, 39161/234360, 3883/13020, 103651/234360, 1/2, 3/4]","[0, 1, 195199/210667, 164466/210667, 130709/210667, 117180/210667, 58590/210667]"
"[0, 23693/234360, 39161/234360, 3883/13020, 103651/234360, 1/2, 3/4]","[0, 23693/39161, 1, 164466/195199, 130709/195199, 117180/195199, 58590/195199]"
"[0, 23693/234360, 39161/234360, 3883/13020, 103651/234360, 1/2, 3/4]","[0, 23693/69894, 39161/69894, 1, 130709/164466, 6510/9137, 3255/9137]"
"[0, 23693/234360, 39161/234360, 3883/13020, 103651/234360, 1/2, 3/4]","[0, 23693/103651, 39161/103651, 69894/103651, 1, 117180/130709, 58590/130709]"
"[0, 23693/234360, 39161/234360, 3883/13020, 103651/234360, 1/2, 3/4]","[0, 23693/117180, 39161/117180, 3883/6510, 103651/117180, 1, 1/2]"
"[0, 23693/234360, 39161/234360, 3883/13020, 103651/234360, 1/2, 3/4]","[0, 23693/175770, 39161/175770, 3883/9765, 103651/175770, 2/3, 1]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 2215/3536]","[0, 1, 309313/333664, 130281/166832, 25891/41708, 23205/41708, 138705/333664]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 2215/3536]","[0, 37616/61967, 1, 260562/309313, 207128/309313, 185640/309313, 138705/309313]"
"[0, 2351/23205, 61967/371280, 18453/61880, 1207/2730, 1/2, 2215/3536]","[0, 18808/55359, 61967/110718, 1, 103564/130281, 30940/43427, 46235/86854]"
