"[0, 4150921/9424800, 558241/1178100, 520943/942480, 1736341/2356200, 2996551/3769920, 4150921/4712400]","[0, 1, 4958872/5273879, 4215370/5273879, 2479436/5273879, 3866845/10547758, 1122958/5273879]"
"[0, 4150921/9424800, 558241/1178100, 520943/942480, 1736341/2356200, 2996551/3769920, 4150921/4712400]","[0, 4150921/4465928, 1, 2107685/2479436, 1/2, 3866845/9917744, 561479/2479436]"
"[0, 4150921/9424800, 558241/1178100, 520943/942480, 1736341/2356200, 2996551/3769920, 4150921/4712400]","[0, 4150921/5209430, 2232964/2604715, 1, 1239718/2107685, 773369/1686148, 561479/2107685]"
"[0, 4150921/9424800, 558241/1178100, 520943/942480, 1736341/2356200, 2996551/3769920, 4150921/4712400]","[0, 4150921/6945364, 1116482/1736341, 2604715/3472682, 1, 3866845/4958872, 561479/1239718]"
"[0, 4150921/9424800, 558241/1178100, 520943/942480, 1736341/2356200, 2996551/3769920, 4150921/4712400]","[0, 8301842/14982755, 8931856/14982755, 2083772/2996551, 13890728/14982755, 1, 2245916/3866845]"
"[0, 4150921/9424800, 558241/1178100, 520943/942480, 1736341/2356200, 2996551/3769920, 4150921/4712400]","[0, 1/2, 2232964/4150921, 2604715/4150921, 3472682/4150921, 14982755/16603684, 1]"
"[0, 24211417/54275760, 323143/678447, 14864119/27137880, 500795/678447, 85823411/108551520, 5972293/6784470]","[0, 1, 28424320/30064343, 24547522/30064343, 14212160/30064343, 22728109/60128686, 6497416/30064343]"
"[0, 24211417/54275760, 323143/678447, 14864119/27137880, 500795/678447, 85823411/108551520, 5972293/6784470]","[0, 410363/438160, 1, 12273761/14212160, 1/2, 22728109/56848640, 812177/3553040]"
"[0, 24211417/54275760, 323143/678447, 14864119/27137880, 500795/678447, 85823411/108551520, 5972293/6784470]","[0, 24211417/29728238, 12925720/14864119, 1, 7106080/12273761, 22728109/49095044, 3248708/12273761]"
"[0, 24211417/54275760, 323143/678447, 14864119/27137880, 500795/678447, 85823411/108551520, 5972293/6784470]","[0, 24211417/40063600, 323143/500795, 14864119/20031800, 1, 22728109/28424320, 812177/1776520]"
"[0, 24211417/54275760, 323143/678447, 14864119/27137880, 500795/678447, 85823411/108551520, 5972293/6784470]","[0, 48422834/85823411, 51702880/85823411, 59456476/85823411, 80127200/85823411, 1, 12994832/22728109]"
"[0, 24211417/54275760, 323143/678447, 14864119/27137880, 500795/678447, 85823411/108551520, 5972293/6784470]","[0, 24211417/47778344, 3231430/5972293, 14864119/23889172, 5007950/5972293, 85823411/95556688, 1]"
"[0, 138087/330400, 14674/30975, 278617/495600, 45649/61950, 1579289/1982400, 107599/123900]","[0, 1, 521632/576939, 433966/576939, 260816/576939, 403111/1153878, 130408/576939]"
"[0, 138087/330400, 14674/30975, 278617/495600, 45649/61950, 1579289/1982400, 107599/123900]","[0, 414261/469568, 1, 216983/260816, 1/2, 403111/1043264, 1/4]"
"[0, 138087/330400, 14674/30975, 278617/495600, 45649/61950, 1579289/1982400, 107599/123900]","[0, 414261/557234, 234784/278617, 1, 130408/216983, 403111/867932, 65204/216983]"
"[0, 138087/330400, 14674/30975, 278617/495600, 45649/61950, 1579289/1982400, 107599/123900]","[0, 414261/730384, 29348/45649, 278617/365192, 1, 403111/521632, 1/2]"
"[0, 138087/330400, 14674/30975, 278617/495600, 45649/61950, 1579289/1982400, 107599/123900]","[0, 828522/1579289, 939136/1579289, 1114468/1579289, 1460768/1579289, 1, 260816/403111]"
"[0, 138087/330400, 14674/30975, 278617/495600, 45649/61950, 1579289/1982400, 107599/123900]","[0, 414261/860792, 58696/107599, 278617/430396, 91298/107599, 1579289/1721584, 1]"
"[0, 24799/57120, 3379/7140, 5269/9520, 10519/14280, 90913/114240, 24799/28560]","[0, 1, 30088/32321, 25506/32321, 15044/32321, 23327/64642, 7522/32321]"
"[0, 24799/57120, 3379/7140, 5269/9520, 10519/14280, 90913/114240, 24799/28560]","[0, 24799/27032, 1, 12753/15044, 1/2, 23327/60176, 1/4]"
"[0, 24799/57120, 3379/7140, 5269/9520, 10519/14280, 90913/114240, 24799/28560]","[0, 24799/31614, 13516/15807, 1, 7522/12753, 23327/51012, 3761/12753]"
"[0, 24799/57120, 3379/7140, 5269/9520, 10519/14280, 90913/114240, 24799/28560]","[0, 24799/42076, 6758/10519, 15807/21038, 1, 23327/30088, 1/2]"
"[0, 24799/57120, 3379/7140, 5269/9520, 10519/14280, 90913/114240, 24799/28560]","[0, 49598/90913, 54064/90913, 63228/90913, 84152/90913, 1, 15044/23327]"
"[0, 24799/57120, 3379/7140, 5269/9520, 10519/14280, 90913/114240, 24799/28560]","[0, 1/2, 13516/24799, 15807/24799, 21038/24799, 90913/99196, 1]"
"[0, 32399/72912, 725/1519, 6625/12152, 1122/1519, 115025/145824, 2641/3038]","[0, 1, 38112/40513, 33162/40513, 19056/40513, 30799/81026, 9528/40513]"
"[0, 32399/72912, 725/1519, 6625/12152, 1122/1519, 115025/145824, 2641/3038]","[0, 32399/34800, 1, 5527/6352, 1/2, 30799/76224, 1/4]"
"[0, 32399/72912, 725/1519, 6625/12152, 1122/1519, 115025/145824, 2641/3038]","[0, 32399/39750, 232/265, 1, 3176/5527, 30799/66324, 1588/5527]"
"[0, 32399/72912, 725/1519, 6625/12152, 1122/1519, 115025/145824, 2641/3038]","[0, 32399/53856, 725/1122, 6625/8976, 1, 30799/38112, 1/2]"
"[0, 32399/72912, 725/1519, 6625/12152, 1122/1519, 115025/145824, 2641/3038]","[0, 64798/115025, 2784/4601, 3180/4601, 107712/115025, 1, 19056/30799]"
"[0, 32399/72912, 725/1519, 6625/12152, 1122/1519, 115025/145824, 2641/3038]","[0, 32399/63384, 1450/2641, 6625/10564, 2244/2641, 115025/126768, 1]"
"[0, 122593/297360, 7753/16520, 21019/37170, 24273/33040, 238781/297360, 271273/297360]","[0, 1, 157806/174767, 129208/174767, 78903/174767, 58579/174767, 26087/174767]"
"[0, 122593/297360, 7753/16520, 21019/37170, 24273/33040, 238781/297360, 271273/297360]","[0, 122593/139554, 1, 64604/78903, 1/2, 58579/157806, 26087/157806]"
"[0, 122593/297360, 7753/16520, 21019/37170, 24273/33040, 238781/297360, 271273/297360]","[0, 122593/168152, 69777/84076, 1, 78903/129208, 58579/129208, 26087/129208]"
