0,287/960,29/80,9/20,1/2,127/192,29/40
0,2011/7200,1403/3600,1589/3600,1/2,4817/7200,5189/7200
0,361/1296,41/108,145/324,1/2,853/1296,895/1296
0,145/504,95/252,221/504,1/2,335/504,2011/2520
0,3467/12600,377/945,1699/3780,1/2,25481/37800,754/945
0,333/1232,773/1848,1697/3696,1/2,2545/3696,185/231
0,151/504,13/36,31/72,1/2,37/56,3/4
0,17/60,3/8,7/16,1/2,79/120,3/4
0,173/624,31/78,35/78,1/2,421/624,3/4
0,155/504,67/189,323/756,1/2,143/216,46/63
0,251/840,38/105,181/420,1/2,37/56,76/105
0,679/2400,91/240,211/480,1/2,1589/2400,1691/2400
0,43/150,37/100,87/200,1/2,197/300,87/100
0,163/576,55/144,127/288,1/2,383/576,55/72
0,95/351,277/702,157/351,1/2,467/702,1021/1404
0,10559/37632,7277/18816,16685/37632,1/2,8371/12544,527/588
0,89/336,55/126,59/126,1/2,101/144,55/63
0,823/3136,1051/2352,2227/4704,1/2,6673/9408,8219/9408
0,281/1008,1177/3024,2689/6048,1/2,505/756,1261/1512
0,122/455,577/1365,2519/5460,1/2,943/1365,1154/1365
0,667/2520,551/1260,1181/2520,1/2,1769/2520,4289/5040
0,2395/8463,3197/8463,14857/33852,1/2,1864/2821,53707/67704
0,2111/7560,491/1260,1121/2520,1/2,5057/7560,491/630
0,2651/9828,995/2457,4447/9828,1/2,6631/9828,4973/6552
0,331/1056,277/792,569/1584,1/2,191/288,97/132
0,667/2160,191/540,79/216,1/2,53/80,79/108
0,1963/6768,158/423,527/1269,1/2,499/752,14863/20304
0,20563/70224,2153/5852,17973/46816,1/2,46399/70224,2335/2926
0,45655/158592,29833/79296,126535/317184,1/2,35107/52864,126535/158592
0,57307/202272,13079/33712,179831/404544,1/2,135781/202272,13429/16856
0,371/1200,53/150,73/200,1/2,53/80,3/4
0,29/96,23/64,3/8,1/2,127/192,3/4
0,293/1008,191/504,73/168,1/2,75/112,3/4
0,767/2640,2441/6600,713/1650,1/2,8717/13200,2341/3300
0,105/368,551/1472,919/2208,1/2,971/1472,2023/2208
0,163/576,55/144,127/288,1/2,383/576,127/144
0,161/580,45/116,1577/3480,1/2,193/290,547/696
0,2209/7812,989/2604,34693/83328,1/2,1294/1953,18841/20832
0,257/924,2909/7392,26611/59136,1/2,1655/2464,26611/29568
0,2525/9086,43217/109032,202891/436128,1/2,73517/109032,8023/9086
0,1907/6762,5105/13524,42947/108192,1/2,2973/4508,7481/9016
0,146/525,543/1400,6997/16800,1/2,2797/4200,6997/8400
0,4667/16800,6619/16800,60617/134400,1/2,1881/2800,4681/5600
0,211/742,29807/80136,41327/106848,1/2,52595/80136,64199/80136
0,83/294,37/98,89/224,1/2,97/147,89/112
0,817/2940,1523/3920,20789/47040,1/2,7837/11760,901/1176
0,53/180,25/72,161/360,1/2,143/180,61/72
0,23/78,109/312,139/312,1/2,31/39,35/39
0,53/180,25/72,161/360,1/2,143/180,341/360
0,23/72,35/96,131/288,1/2,59/72,131/144
0,103/340,521/1360,571/1360,1/2,273/340,74/85
0,33/104,319/832,361/832,1/2,85/104,361/416
0,67/228,203/608,839/1824,1/2,181/228,129/152
0,67/220,41/110,19/44,1/2,177/220,41/44
0,9/28,83/224,101/224,1/2,23/28,101/112
0,11/36,41/120,167/360,1/2,29/36,13/15
0,67/228,655/1824,793/1824,1/2,181/228,431/456
0,7/22,243/704,333/704,1/2,9/11,333/352
0,91/300,129/400,577/1200,1/2,241/300,93/100
0,33/104,319/832,361/832,1/2,85/104,189/208
0,37/108,55/144,199/432,1/2,91/108,199/216
0,33/104,285/832,395/832,1/2,85/104,189/208
0,51/188,769/2256,1433/3384,1/2,679/846,3845/4512
0,293/1080,737/2160,457/1080,1/2,289/360,649/720
0,51/188,769/2256,1433/3384,1/2,679/846,12865/13536
0,201/700,493/1400,901/2100,1/2,49/60,109/120
0,289/1078,29529/86240,54181/129360,1/2,25931/32340,9371/10780
0,157/570,15559/45600,3259/7600,1/2,1148/1425,3259/3800
0,205/756,19681/60480,13343/30240,1/2,1003/1260,8567/10080
0,47/172,331/946,590/1419,1/2,4585/5676,2599/2838
0,185/644,65/184,827/1932,1/2,1579/1932,827/966
0,113/400,543/1600,1051/2400,1/2,97/120,2021/2400
0,253/948,10621/31600,60347/142200,1/2,56759/71100,16658/17775
0,313/1092,2361/7280,5029/10920,1/2,4393/5460,5029/5460
0,97/344,8651/27520,6413/13760,1/2,2743/3440,12591/13760
0,157/570,15559/45600,3259/7600,1/2,1148/1425,2573/2850
0,65/222,5989/17760,4027/8880,1/2,1807/2220,4027/4440
0,47/164,7437/22960,5291/11480,1/2,4617/5740,10357/11480
0,313/800,171/400,371/800,1/2,313/400,1339/1600
0,313/800,171/400,371/800,1/2,313/400,713/800
0,313/800,171/400,371/800,1/2,313/400,1513/1600
0,209/520,113/260,243/520,1/2,209/260,469/520
0,413/1056,289/704,641/1408,1/2,413/528,113/132
0,119/300,509/1200,1109/2400,1/2,119/150,509/600
0,413/1056,941/2112,1997/4224,1/2,413/528,161/192
0,463/1176,61/147,269/588,1/2,463/588,269/294
0,209/520,113/260,243/520,1/2,209/260,113/130
0,27/68,61/136,129/272,1/2,27/34,115/136
0,1037/2664,1123/2664,2455/5328,1/2,1037/1332,623/666
0,337/840,391/840,811/1680,1/2,337/420,391/420
0,119/300,189/400,389/800,1/2,119/150,221/240
0,119/300,509/1200,1109/2400,1/2,119/150,269/300
0,111/272,247/544,519/1088,1/2,111/136,247/272
0,337/840,391/840,811/1680,1/2,337/420,757/840
0,119/300,197/480,509/1200,1/2,119/150,349/400
0,337/840,703/1680,61/140,1/2,337/420,61/70
0,1037/2664,761/1776,623/1332,1/2,1037/1332,1123/1332
0,27/68,115/272,61/136,1/2,27/34,129/136
0,209/520,113/260,243/520,1/2,209/260,243/260
0,463/1176,171/392,563/1176,1/2,463/588,171/196
0,413/1056,589/1408,941/2112,1/2,413/528,1993/2112
0,119/300,1043/2400,189/400,1/2,119/150,189/200
0,413/1056,1841/4224,1015/2112,1/2,413/528,163/176
0,337/840,703/1680,61/140,1/2,337/420,757/840
0,111/272,469/1088,247/544,1/2,111/136,247/272
0,119/300,1043/2400,189/400,1/2,119/150,269/300
0,103/248,55/124,117/248,1/2,481/620,129/155
0,481/1160,257/580,547/1160,1/2,45/58,103/116
