0,89605578182/1809244985625,12102274067647/28947919770000,7869257644783/14473959885000,17807446072513/28947919770000,2664957393851/3618489971250,12102274067647/14473959885000
0,504998923111/9878951659500,11249302367201/26343871092000,792199523221/1463548394000,48257749688237/79031613276000,135048353331/182943549250,749739176887/898086514500
0,10245063139/203225352330,320142736283/812901409320,1336324908211/2438704227960,1537680359951/2438704227960,2697792109/3695006406,3976384587911/4877408455920
0,22927841/421367100,514409989/1264101300,277067471/505640520,198384664/316025325,233077151/316025325,514409989/632050650
0,5771161511/101742096060,42438026333/101742096060,222037107643/406968384240,7046639203/11304677340,1368920129/1849856292,18351316543/22609354680
0,169888673/3521425050,8170706659/21128550300,1543762459/2817140040,1483940269/2347616700,15340299173/21128550300,67174204429/84514201200
0,769248498/15246466235,20592433073/52273598520,601533477907/1097745568920,692200519667/1097745568920,607200037/831625431,20592433073/26136799260
0,14509470949/253542603600,102934032391/253542603600,138495024869/253542603600,8850295273/14085700200,92903367899/126771301800,198507657113/253542603600
0,2213/46332,1816703/4633200,1276831/2316600,971939/1544400,3391261/4633200,4133303/4633200
0,54160/1175031,18677071/47001240,6443681/11750310,3254481/5222360,8612053/11750310,18677071/23500620
0,5099/96525,158699/386100,420653/772200,79553/128700,283343/386100,66749/85800
0,3133604/71846775,155266843/383182800,17442357/31931900,708674591/1149548400,17516297/23948925,262799347/287387100
0,1906004/43468425,306424099/695494800,93028883/173873700,412519021/695494800,63926087/86936850,306424099/347747400
0,2561219/57952125,413321989/927234000,123644963/231808500,546877531/927234000,170560939/231808500,203888207/231808500
0,21935033/545269725,7100614481/17448631200,2376025417/4362157800,10671219599/17448631200,1594096813/2181078900,3775175713/4362157800
0,12179/280350,10699057/24670800,3313769/6167700,14745103/24670800,4531357/6167700,10699057/12335400
0,2057999/46846800,794159/1801800,25064687/46846800,13892993/23423400,2152996/2927925,5080921/5855850
0,71557217/1846845000,1461574349/3693690000,1011633131/1846845000,2280784271/3693690000,673258709/923422500,1529578229/1846845000
0,6429328/160134975,2086757371/5124319200,697566347/1281079800,3133337509/5124319200,468069983/640539900,2086757371/2562159600
0,75166681/1643241600,9580673/22822800,98796127/182582400,498521537/821620800,200593109/273873600,1323929287/1643241600
0,2746/54285,273659/705705,382136/705705,448711/705705,577208/705705,813213/940940
0,4549/90090,34927/90090,146309/270270,85907/135135,110521/135135,122828/135135
0,2746/54285,273659/705705,382136/705705,448711/705705,577208/705705,2692013/2822820
0,3996/78155,30328/78155,126961/234465,149036/234465,383501/468930,852431/937860
0,6859/117810,43243/117810,33689/58905,30665/47124,10099/11781,52636/58905
