0,269/1820,1073/5460,1073/2730,3617/5460,3803/5460,1073/1365
0,1453/9460,1439/7095,2878/7095,9397/14190,9973/14190,4297/5676
0,10457/69440,41309/208320,41309/104160,45947/69440,145469/208320,189281/208320
0,241/1260,139/630,139/315,871/1260,227/315,278/315
0,669/3332,751/3332,751/1666,2335/3332,2417/3332,5875/6664
0,14197/93800,28027/140700,28027/70350,92923/140700,98377/140700,239077/281400
0,5/28,3/14,3/7,19/28,5/7,6/7
0,43/224,99/448,99/224,155/224,323/448,771/896
0,151/1050,3988/20475,7976/20475,26849/40950,28451/40950,7403/9100
0,2763/18200,21757/109200,21757/54600,72193/109200,76357/109200,21757/27300
0,24751/153300,47461/229950,47461/114975,76742/114975,81218/114975,143177/183960
0,282469/2214450,71711/369075,143422/369075,733672/1107225,1840897/2214450,7742461/8857800
0,36459/285950,499949/2573550,499949/1286775,852538/1286775,2139313/2573550,4712863/5147100
0,282469/2214450,71711/369075,143422/369075,733672/1107225,1840897/2214450,942103/984200
0,45933/361760,422357/2170560,422357/1085280,180031/271320,451351/542640,993991/1085280
0,1547/10944,10673/54720,10673/27360,35813/54720,24577/27360,11239/12160
0,9703/68544,66853/342720,66853/171360,74771/114240,153977/171360,325337/342720
0,1547/10944,10673/54720,10673/27360,35813/54720,24577/27360,106597/109440
0,8053/53550,42101/214200,42101/107100,1877/2856,195737/214200,409937/428400
0,16222/130845,9715/52338,9715/26169,87706/130845,20134/26169,35023/43615
0,1657/12540,17419/94050,17419/47025,5003/7524,36488/47025,323641/376200
0,2727/20768,14441/77880,14441/38940,20753/31152,241451/311520,51905/62304
0,1657/12540,17419/94050,17419/47025,5003/7524,36488/47025,83513/94050
0,811/6138,14203/76725,28406/76725,329/495,119069/153450,64331/68200
0,21/160,61/330,61/165,877/1320,4093/5280,9373/10560
0,811/6138,14203/76725,28406/76725,329/495,119069/153450,16487/19800
0,599/4675,1613/8415,3226/8415,28258/42075,6452/8415,270091/336600
0,947/7018,6753/35090,6753/17545,4663/7018,13506/17545,180733/210540
0,147/1100,423/2200,423/1100,733/1100,423/550,1833/2200
0,947/7018,6753/35090,6753/17545,4663/7018,13506/17545,31051/35090
0,49/363,127/660,127/330,241/363,127/165,2279/2420
0,109/814,391/2035,782/2035,270/407,1564/2035,3599/4070
0,49/363,127/660,127/330,241/363,127/165,6011/7260
0,3027/19355,1567/7742,1567/3871,13301/19355,3134/3871,32033/38710
0,1039/6489,734/3605,1468/3605,4411/6489,2936/3605,18889/21630
0,657/4130,4203/20650,4203/10325,1408/2065,8406/10325,3473/4130
0,131/819,2503/12285,5006/12285,557/819,10012/12285,22297/24570
0,838/5229,5326/26145,10652/26145,3553/5229,21304/26145,24926/26145
0,247/1540,1569/7700,1569/3850,523/770,1569/1925,1747/1925
0,838/5229,5326/26145,10652/26145,3553/5229,21304/26145,22523/26145
0,69397/526680,11147/52668,11147/26334,233341/351120,12283/16720,275293/351120
0,57017/437580,18251/87516,18251/43758,94717/145860,36043/48620,247373/291720
0,2149/15840,3341/15840,3341/7920,1163/1760,3901/5280,2923/3520
0,135689/994950,209701/994950,209701/497475,218803/331650,81703/110550,192253/221100
0,64819/475200,12517/59400,12517/29700,52249/79200,29261/39600,147841/158400
0,10723/79200,83371/396000,83371/198000,87049/132000,32479/44000,76479/88000
0,64819/475200,12517/59400,12517/29700,52249/79200,29261/39600,127603/158400
0,17662745/155876798,156547357/779383990,156547357/389691995,257950067/389691995,283390083/389691995,254808725/311753596
0,30524689/259653240,6599287/32456655,13198574/32456655,171468089/259653240,189705217/259653240,26397148/32456655
0,8435173/64913310,1384205/6491331,2768410/6491331,4841729/7212590,7941793/10818885,68696477/86551080
0,5069173/40184430,34742417/168774606,34742417/84387303,366193511/562582020,23866153/32456655,358636469/421936515
0,45287/347130,63013/297540,63013/148770,1828339/2777040,10969/14877,63013/74385
0,20122679/149695680,680149507/3143609280,680149507/1571804640,21803351/32745930,464560949/628721856,5331946531/6287218560
0,16373657/139372695,18887917/92915130,18887917/46457565,184141549/278745390,203594857/278745390,462886939/557490780
0,154335/1241954,257427/1241954,257427/620977,408731/620977,2284623/3104885,514854/620977
0,49620979/367957800,79129907/367957800,79129907/183978900,82105717/122652600,6055869/8176840,204758317/245305200
0,46117/360360,74909/360360,74909/180180,11207/17160,29559/40040,164999/180180
0,143609/1061280,223561/1061280,223561/530640,233323/353760,87093/117920,223561/265320
0,102451/759330,16253/75933,32506/75933,168689/253110,62019/84370,1208291/1518660
0,430457/3247860,2046349/9743580,2046349/4871790,533803/811965,7161703/9743580,1492177/1623930
0,1477/10044,2593/11718,2593/5859,5293/7812,51643/70308,5186/5859
0,425/2772,113/504,113/252,421/616,97/132,4889/5544
0,6914/52635,230141/1105335,460282/1105335,965117/1473780,810322/1105335,1915657/2210670
0,7/51,1625/7497,3250/7497,131/196,5503/7497,6500/7497
0,3481/23652,12221/55188,12221/27594,1039/1533,121615/165564,287179/331128
0,2234/17325,851/4158,851/2079,2999/4620,38084/51975,87629/103950
0,1831/13915,365569/1753290,365569/876645,765889/1168860,642709/876645,731138/876645
0,47711/346005,1248047/5812884,1248047/2906442,12932057/19376280,21293749/29064420,93906983/116257680
0,60913/372960,81083/372960,81083/186480,83723/124320,81083/93240,28067/31080
0,103/630,137/630,137/315,1133/1680,274/315,589/630
0,60913/372960,81083/372960,81083/186480,83723/124320,81083/93240,45061/46620
0,24811/144900,31991/144900,31991/72450,32891/48300,31991/36225,34108/36225
0,3308/20475,180553/819000,180553/409500,184999/273000,353987/409500,12269/13650
0,1138771/7043400,1553411/7043400,1553411/3521700,1592411/2347800,761113/880425,820769/880425
0,3308/20475,180553/819000,180553/409500,184999/273000,353987/409500,395417/409500
0,976429/5798520,1292699/5798520,1292699/2899260,1321169/1932840,1270019/1449630,2719649/2899260
0,694103/4275180,936823/4275180,936823/2137590,963083/1425060,926323/1068795,215083/237510
0,5533/32760,21941/98280,21941/49140,67357/98280,4307/4914,21941/24570
0,554269/3325140,746819/3325140,746819/1662570,760859/1108380,724454/831285,1471273/1662570
0,1138771/7043400,1553411/7043400,1553411/3521700,1592411/2347800,761113/880425,3314261/3521700
0,6497/47880,29653/143640,29653/71820,11698/17955,29653/35910,62501/71820
0,6497/47880,29653/143640,29653/71820,11698/17955,29653/35910,65563/71820
0,6497/47880,29653/143640,29653/71820,11698/17955,29653/35910,1525/1596
0,3581/26600,16489/79800,16489/39900,6514/9975,16489/19950,36439/39900
0,1089989/8091720,8622683/40458600,8622683/20229300,4453009/6743100,11196109/13486200,3925903/4495400
0,10773367/79905735,17030966/79905735,34061932/79905735,17591201/26635245,22113223/26635245,24374234/26635245
0,1089989/8091720,8622683/40458600,8622683/20229300,4453009/6743100,11196109/13486200,64523/67431
0,17643433/131801670,28105379/131801670,28105379/65900835,14519812/21966945,36486757/43933890,80420647/87867780
0,11605463/87297210,9234377/43648605,18468754/43648605,9567632/14549535,24117167/29099070,615186511/698377680
0,11551417/86052330,18353651/86052330,18353651/43026165,9482878/14342055,23824933/28684110,36707302/43026165
0,2063137/15405390,3336083/15405390,3336083/7702695,1708621/2567565,2138093/2567565,2617289/3081078
0,10773367/79905735,17030966/79905735,34061932/79905735,17591201/26635245,22113223/26635245,148029599/159811470
0,1322/10395,131/770,131/385,901/1540,25027/41580,8821/13860
0,18841/148330,37717/222495,75434/222495,130106/222495,136441/222495,130211/177996
0,249/1960,83/490,83/245,573/980,2701/4410,164/245
0,1829/14490,733/4347,1466/4347,2540/4347,13631/21735,337/420
0,1611/12740,1616/9555,3232/9555,11171/19110,839/1365,30281/38220
0,17417/137410,34939/206115,69878/206115,120527/206115,126442/206115,580471/824460
0,691/5460,463/2730,463/1365,3193/5460,3347/5460,8807/10920
0,14639/115570,29383/173355,58766/173355,101369/173355,106234/173355,156496/173355
0,8289/65660,8324/49245,16648/49245,57569/98490,30167/49245,39706/49245
0,14639/115570,29383/173355,58766/173355,101369/173355,106234/173355,41031/57785
0,1415/12222,2837/18333,5674/18333,10585/18333,2437/4074,11681/18333
0,401/3381,179/1127,358/1127,653/1127,1369/2254,716/1127
0,403/3080,10513/60060,10513/30030,70573/120120,24201/40040,77027/120120
0,37369/303940,12468/75985,24936/75985,88453/151970,278309/455910,220653/303940
0,292/2205,391/2205,782/2205,1298/2205,907/1470,1564/2205
0,341/2490,2051/11205,4102/11205,6628/11205,4577/7470,1585/2241
0,443/3724,443/2793,886/2793,1618/2793,565/931,3679/5586
0,1/8,1/6,1/3,7/12,5/8,2/3
0,317/2380,317/1785,634/1785,1051/1785,367/595,2419/3570
0,801/6545,12851/78540,12851/39270,91391/157080,5693/9240,56879/78540
0,37/294,83/490,83/245,573/980,601/980,166/245
0,829/6300,836/4725,1672/4725,5561/9450,2882/4725,3113/4725
0,691/5460,463/2730,463/1365,3193/5460,3347/5460,2291/2730
0,753/6160,1511/9240,1511/4620,10751/18480,11371/18480,2253/3080
0,45737/443520,4547/27720,4547/13860,32267/55440,320213/443520,31991/42240
0,356383/3213210,268174/1606605,536348/1606605,1874779/3213210,1170266/1606605,10637111/12852840
0,22172/202125,33751/202125,67502/202125,117938/202125,117637/161700,320063/404250
0,39943/360360,5009/30030,5009/15015,35039/60060,32804/45045,77849/90090
0,38336/345345,8233/49335,16466/49335,28784/49335,503233/690690,2573983/2762760
0,79459/719565,120209/719565,240418/719565,419887/719565,2098189/2878260,4976449/5756520
0,38336/345345,8233/49335,16466/49335,28784/49335,503233/690690,733903/920920
0,691/5040,691/3780,691/1890,4471/7560,2581/3780,20/27
0,68/495,272/1485,544/1485,1757/2970,2029/2970,1621/1980
0,58/425,232/1275,464/1275,1507/2550,1739/2550,4057/5100
0,68/495,272/1485,544/1485,1757/2970,2029/2970,4999/5940
0,223/1620,223/1215,446/1215,719/1215,1661/2430,1117/1215
0,221/1600,221/1200,221/600,1421/2400,821/1200,2021/2400
0,223/1620,223/1215,446/1215,719/1215,1661/2430,619/810
0,107/805,428/2415,856/2415,2843/4830,3271/4830,7283/9660
0,151/1100,151/825,302/825,488/825,1127/1650,604/825
0,317/2240,317/1680,317/840,1997/3360,1157/1680,485/672
0,68/495,272/1485,544/1485,1757/2970,2029/2970,2573/2970
0,223/1620,223/1215,446/1215,719/1215,1661/2430,958/1215
