0,876341/24324300,1597777/12972960,2421301/6949800,35176447/64864800,13427863/21621600,2421301/3474900
0,1937297/57297240,6039833/50930880,5959043/16370640,5513999/10186176,279876673/458377920,22395551/32741280
0,850331/22921470,2189204/16045029,35845703/106966860,352184431/641801160,16791403/26741715,89329133/106966860
0,150209/4144140,191218/1450449,286709/840840,63478669/116035920,6033019/9669660,286709/420420
0,3854/109395,401801/3063060,30249/85085,3353099/6126120,104777/170170,225773/340340
0,2414879/69369300,305941/2477475,4145927/11891880,28268719/52026975,6435602/10405395,1023571/1156155
0,287/13000,1621/19500,163/400,6891/13000,753/1300,163/200
0,1473/73700,8329/110550,12269/29480,38859/73700,2107/3685,271/335
0,8964233/259974000,53826173/454954500,85796071/242642400,1968929621/3639636000,4668442/7582575,12251017/15165150
0,59/2400,7993/86400,2287/5760,3841/7200,847/1440,2287/2880
0,727/33000,83/1000,5381/13200,17491/33000,637/1100,1737/2200
0,32103821/865764900,54108661/432882450,5640733/16490760,235013609/432882450,2568173/4122690,7196291/9619610
0,22973047/666666000,19693651/166666500,4494161/12698400,721243477/1333332000,1709924/2777775,4494161/6349200
0,28220573/867952800,173831633/1518917400,298570579/810089280,6564002681/12151339200,7671284/12657645,140381531/202522320
0,2908061/65148930,484538/3619385,1230876/3619385,35673067/65148930,4103923/7238770,53757829/86865240
0,6425863/137052300,6421579/45684100,3790022/11421025,18842819/34263075,52105679/91368200,78979447/109641840
0,200449/4463690,901009/6695535,3028829/8927380,4885921/8927380,3798272/6695535,11956209/17854760
0,45503/883575,5017/35343,1182359/3534300,960307/1767150,20180/35343,40773/52360
0,3279629/72138990,1617026/12023165,16293793/48092660,78987701/144277980,13640191/24046330,223265681/288555960
0,2053/45815,55193/412335,2523043/7422030,451603/824670,233764/412335,6639937/9896040
0,240439/5360355,239368/1786785,81023/238238,2935598/5360355,2026153/3573570,5599723/7147140
0,868589/19379745,41227/307615,4395263/12919830,21222791/38759490,174421/307615,23015471/25839660
0,3911353/85962030,1934792/14327005,19464241/57308020,94088737/171924060,16261797/28654010,44915807/57308020
0,868589/19379745,41227/307615,4395263/12919830,21222791/38759490,174421/307615,17475553/25839660
0,619/15120,1843/15120,499/1680,65633/120960,16963/30240,15037/24192
0,4831/113652,1192/9471,2902/9471,123595/227304,10663/18942,5804/9471
0,572653/12370050,286148/2061675,2918813/8246700,27178511/49480200,2347823/4123350,1032001/1649340
0,273946523/5781525750,43306294/321195875,119644907/367081000,12574786639/23126103000,364502169/642391750,83851549/116798500
0,200175407/3962068110,95365843/660344685,1902034843/5282757480,8675054251/15848272440,377855264/660344685,1902034843/2641378740
0,10767424/213648435,10449932/71216145,1272850277/3418374960,23194583/42202160,81666077/142432290,122130997/170918748
0,409/9702,29/231,1979/6468,21095/38808,130/231,8447/12936
0,5/108,37/270,1/3,1181/2160,307/540,2/3
0,8933/185130,4459/30855,22643/61710,407827/740520,17657/30855,84353/123420
0,1649707777/31009908930,733029298/5168318155,42159776069/124039635720,1764134327/3264200940,5901347453/10336636310,32159907391/41346545240
0,754631/15195180,175772/1266265,94610023/243122880,66204101/121561440,1442037/2532530,94610023/121561440
0,310378/7063875,96452/784875,22709443/56511000,15244547/28255500,881327/1569750,5474863/7063875
0,17372107/361696335,16445216/120565445,974972543/2893570680,788030891/1446785340,137010661/241130890,2234816231/2893570680
0,769/16380,191/1365,3629/9360,1289/2340,778/1365,3629/4680
0,28141/707070,14004/117845,1144427/2828280,192061/353535,131849/235690,272798/353535
0,54376407/1126525400,19039506/140815675,625965101/1931186400,305782677/563262700,159855181/281631350,873015919/1228936800
