0,371/4968,371/2484,50/207,143/552,229/828,229/414
0,1573/14112,1573/7056,121/336,605/1568,121/294,349/588
0,4073/27888,4073/13944,4267/9296,4461/9296,4073/6972,17165/27888
0,3061/20601,6122/20601,3191/6867,3314/6867,12244/20601,14240/20601
0,83/560,83/280,389/840,809/1680,83/140,363/560
0,3305/22428,3305/11214,1711/3738,607/1246,3305/5607,11015/14952
0,1903/12810,1903/6405,996/2135,2067/4270,3806/6405,3131/4270
0,955/6426,955/3213,166/357,1552/3213,1910/3213,2137/3213
0,1151/7749,2302/7749,1199/2583,1247/2583,4604/7749,7943/10332
0,779/5250,779/2625,244/525,2543/5250,1558/2625,7793/10500
0,3257/21924,3257/10962,1697/3654,1177/2436,3257/5481,14701/21924
0,1151/7749,2302/7749,1199/2583,1247/2583,4604/7749,12353/15498
0,2498/16821,4996/16821,289/623,2704/5607,9992/16821,15098/16821
0,83/560,83/280,389/840,809/1680,83/140,223/280
0,2498/16821,4996/16821,289/623,2704/5607,9992/16821,3905/5607
0,668/4557,1336/4557,687/1519,725/1519,2672/4557,2893/3038
0,1277/8610,1277/4305,666/1435,1387/2870,2554/4305,1332/1435
0,1151/7749,2302/7749,1199/2583,1247/2583,4604/7749,5899/7749
0,2498/16821,4996/16821,289/623,2704/5607,9992/16821,14501/16821
0,33/224,33/112,461/1008,953/2016,33/56,1961/2016
0,1277/8610,1277/4305,666/1435,1387/2870,2554/4305,1387/1435
0,1151/7749,2302/7749,1199/2583,1247/2583,4604/7749,6043/7749
0,2498/16821,4996/16821,289/623,2704/5607,9992/16821,14810/16821
0,2257/14980,2257/7490,7013/14980,1451/2996,26251/44940,55513/89880
0,668/4389,1336/4389,690/1463,711/1463,1733/2926,12193/17556
0,383/2520,383/1260,593/1260,1223/2520,149/252,1643/2520
0,2234/14847,4468/14847,4597/9898,4841/9898,11651/19796,3656/4949
0,1399/9198,1399/4599,2899/6132,1493/3066,2421/4088,9031/12264
0,211/1386,211/693,109/231,337/693,821/1386,461/693
0,1864/12243,3728/12243,1924/4081,1984/4081,4833/8162,6851/8904
0,185/1218,185/609,3445/7308,890/1827,961/1624,2717/3654
0,703/4620,703/2310,33/70,107/220,228/385,1031/1540
0,1864/12243,3728/12243,1924/4081,1984/4081,4833/8162,12995/16324
0,4399/28875,8798/28875,4538/9625,4677/9625,11397/19250,13807/15400
0,461/3024,461/1512,713/1512,1469/3024,149/252,401/504
0,4399/28875,8798/28875,4538/9625,4677/9625,11397/19250,53553/77000
0,2669/17955,5338/17955,926/1995,2887/5985,2797/4788,22333/35910
0,508/3339,1016/3339,2099/4452,361/742,5267/8904,2032/3339
0,197/1274,197/637,1517/3185,3113/6370,11281/19110,1777/2940
0,211/1386,211/693,109/231,337/693,821/1386,1867/2772
0,703/4620,703/2310,33/70,107/220,228/385,3131/4620
0,1864/12243,3728/12243,1924/4081,1984/4081,4833/8162,19699/24486
0,4399/28875,8798/28875,4538/9625,4677/9625,11397/19250,162577/231000
0,1859/12432,1859/6216,1903/4144,1991/4144,4857/8288,3975/4144
0,508/3339,1016/3339,2099/4452,361/742,5267/8904,2099/2226
0,1864/12243,3728/12243,1924/4081,1984/4081,4833/8162,1139/1484
0,4399/28875,8798/28875,4538/9625,4677/9625,11397/19250,66867/77000
0,443/2940,443/1470,683/1470,1403/2940,173/294,2873/2940
0,508/3339,1016/3339,2099/4452,361/742,5267/8904,361/371
0,1864/12243,3728/12243,1924/4081,1984/4081,4833/8162,12769/16324
0,4399/28875,8798/28875,4538/9625,4677/9625,11397/19250,67979/77000
0,1/7,2/7,244/539,257/539,4/7,655/1078
0,1/7,2/7,289/637,304/637,4/7,1747/2548
0,1/7,2/7,19/42,10/21,4/7,9/14
0,1/7,2/7,69/154,373/770,4/7,113/154
0,1/7,2/7,179/392,47/98,4/7,571/784
0,1/7,2/7,89/196,281/588,4/7,383/588
0,1/7,2/7,111/245,117/245,4/7,16/21
0,1/7,2/7,229/504,121/252,4/7,373/504
0,1/7,2/7,311/686,164/343,4/7,226/343
0,1/7,2/7,111/245,117/245,4/7,11/14
0,1/7,2/7,244/539,257/539,4/7,961/1078
0,1/7,2/7,19/42,10/21,4/7,11/14
0,1/7,2/7,244/539,257/539,4/7,733/1078
0,1/7,2/7,149/336,53/112,4/7,317/336
0,1/7,2/7,127/280,67/140,4/7,127/140
0,1/7,2/7,111/245,117/245,4/7,181/245
0,1/7,2/7,244/539,257/539,4/7,911/1078
0,1/7,2/7,47/105,7/15,4/7,29/30
0,1/7,2/7,127/280,67/140,4/7,67/70
0,1/7,2/7,111/245,117/245,4/7,187/245
0,1/7,2/7,244/539,257/539,4/7,937/1078
0,2840/19089,5680/19089,985/2121,3070/6363,21929/38178,5191/8484
0,3232/21735,6464/21735,3368/7245,3497/7245,24967/43470,3004/4347
0,281/1890,281/945,877/1890,911/1890,2171/3780,613/945
0,3305/22428,3305/11214,1711/3738,607/1246,25733/44856,11015/14952
0,1903/12810,1903/6405,996/2135,2067/4270,14713/25620,3131/4270
