0,163/7854,397/5236,9631/78540,40867/157080,12113/39270,12341/22440
0,16193/733920,69009/856240,167417/1284360,2841527/10274880,120319/366960,2841527/5137440
0,301919/11171160,43451/429660,1831649/11171160,63467/180180,220073/531960,1205339/2127840
0,212/12705,134/1815,1411/12705,12473/50820,1343/4620,1949/3630
0,1153/62700,35689/438900,53693/438900,474589/1755600,562109/1755600,474589/877800
0,3281567/146417040,941863/9151065,3245303/20916720,3662093/10458360,4997647/12201420,5046464/9151065
0,469/30690,1453/21483,43711/429660,386417/1718640,457669/1718640,105671/214830
0,1546/92565,15956/215985,72011/647955,636533/2591820,753913/2591820,636533/1295910
0,463301/19404000,26699/242550,3221843/19404000,1741783/4851000,90907/215600,2505787/4851000
0,757/38736,7372/84735,3707/28245,43991/150640,8917/25824,5736/9415
0,1253/60876,9760/106533,1636/11837,2299/7476,4919/13528,2299/3738
0,1101743/45269280,1204543/11317320,7375399/45269280,2094301/5658660,185275/431136,38260979/60359040
0,85/4818,1294/16863,654/5621,5757/22484,487/1606,6275/11242
0,7/360,71/840,323/2520,2843/10080,481/1440,2843/5040
0,104609/4500720,29446/281295,711527/4500720,801197/2250360,2233/5358,5212247/9001440
0,19/1176,31/441,47/441,1655/7056,5/18,451/882
0,169/9570,2572/33495,260/2233,11443/44660,44/145,11443/22330
0,651913/26742240,92941/835695,4492339/26742240,2426507/6685560,9049/21224,57223699/106968960
0,35813693/1647455040,174094801/1647455040,28104603/183050560,22677349/68643960,5912339/14451360,31588413/45762640
0,630725/26012448,8432167/78037344,12596477/78037344,3401803/9754668,5551055/13006224,3401803/4877334
0,15516187/541926000,72766751/650311200,286247257/1625778000,624910801/1625778000,35389901/77418000,2313310981/3251556000
0,1019/49500,1108/12375,112/825,416/1375,11801/33000,1791/2750
0,67/2952,182/1845,92/615,1/3,3877/9840,2/3
0,8173/312480,4229/39060,474511/2812320,540691/1406160,41581/93744,1946851/2812320
0,19/1008,31/378,47/378,419/1512,283/864,451/756
0,23/1116,25/279,139/1023,413/1364,2929/8184,413/682
0,141623/5574240,306011/2787120,942589/5574240,1076569/2787120,23701/53088,6729139/11148480
0,30281/1043280,115099/1043280,89329/521640,386611/1043280,1471/3312,908251/1043280
0,15517/609840,4303/38115,11659/67760,119071/304920,989/2178,119071/152460
