0,12379/57477,24758/57477,8989/19159,41555/57477,49516/57477,106993/114954
0,30347/140875,60694/140875,66124/140875,101901/140875,121388/140875,54353/56350
0,1284/5957,2568/5957,5599/11914,4315/5957,5136/5957,11093/11914
0,6547/30450,6547/15225,6836/15225,10963/15225,13094/15225,55663/60900
0,2049/9520,2049/4760,12997/28560,859/1190,2049/2380,12997/14280
0,3315407/15378720,3315407/7689360,7282607/15378720,1393067/1922340,3315407/3844680,6943187/7689360
0,6109/28336,6109/14168,13127/28336,2567/3542,6109/7084,27295/28336
0,7075/32844,7075/16422,10277/21896,5939/8211,7075/8211,10277/10948
0,6109/28336,6109/14168,6759/14168,2567/3542,6109/7084,3217/3542
0,366491/1700160,366491/850080,788561/1700160,153971/212520,366491/425040,409183/425040
0,260489/1207500,260489/603750,575063/1207500,219103/301875,260489/301875,575063/603750
0,539891/2501940,539891/1250970,1202057/2501940,454297/625485,539891/625485,236695/250194
0,2049/9520,2049/4760,12997/28560,859/1190,2049/2380,4429/4760
0,5977/27720,5977/13860,12907/27720,2512/3465,5977/6930,12907/13860
0,385601/1787100,385601/893550,851441/1787100,324427/446775,385601/446775,416188/446775
0,96599/431802,96599/215901,102917/215901,105023/143934,248957/287868,3106793/3454416
0,12743/56994,12743/28497,4526/9499,41569/56994,98563/113988,212551/227976
0,96599/431802,96599/215901,102917/215901,105023/143934,248957/287868,3335107/3454416
0,6481/28980,6481/14490,34553/72450,35269/48300,83569/96600,180169/193200
0,14593657/65832900,14593657/32916450,125033563/263331600,95846249/131665800,227512049/263331600,239545297/263331600
0,14118556/62768265,28237112/62768265,29984161/62768265,45849766/62768265,108618031/125536530,56474224/62768265
0,6130799/26560170,6130799/13280085,6413362/13280085,19522649/26560170,46082819/53120340,191499433/212481360
0,62343/283360,62343/141680,67057/141680,41177/56672,97849/113344,133183/141680
0,8483/37996,8483/18998,22621/47495,138553/189980,328533/379960,8483/9499
0,9851/43148,9851/21574,20743/43148,31635/43148,74783/86296,153591/172592
0,203701/908040,203701/454020,9532349/19976880,1215273/1664740,2880013/3329480,4787533/4994220
0,76891/324300,76891/162150,39613/81075,240013/324300,564313/648600,76891/81075
0,265493/1108260,265493/554130,543893/1108260,822293/1108260,1930553/2216520,8392141/8866080
0,32320279/143810835,64640558/143810835,68690704/143810835,105061129/143810835,124435982/143810835,268246817/287621670
0,70483/301740,70483/150870,292991/603480,55627/75435,65531/75435,70483/75435
0,45727/192700,45727/96350,70639/144525,427931/578100,1006031/1156200,2162231/2312400
0,13409/61320,13409/30660,83201/183960,16616/22995,39611/45990,84401/91980
0,2537/11550,2537/5775,881/1925,4184/5775,9959/11550,1762/1925
0,87249/389620,87249/194810,558611/1168860,426809/584430,1011239/1168860,4238473/4675440
0,7967/36064,7967/18032,16911/36064,39415/54096,93511/108192,34943/36064
0,8483/37996,8483/18998,22621/47495,138553/189980,328533/379960,45242/47495
0,30119/133952,30119/66976,32365/66976,1531/2093,1812/2093,61357/66976
0,95246/430675,190492/430675,4835867/10336200,7525831/10336200,17862031/20672400,2489371/2584050
0,411181/1837010,411181/918505,5272123/11022060,8053079/11022060,19075139/22044120,5272123/5511030
0,1731091/7695800,1731091/3847900,11153819/23087400,8449991/11543700,19993691/23087400,87677047/92349600
0,2537/11550,2537/5775,881/1925,4184/5775,9959/11550,21509/23100
0,7307/33040,7307/16520,46183/99120,9013/12390,21403/24780,46183/49560
0,122407/546595,244814/546595,3139117/6559140,4794101/6559140,11353241/13118280,24471521/26236560
0,11401/64515,22802/64515,152407/387090,177379/258060,621703/774180,318931/387090
0,1192561/6811220,1192561/3405610,5987972/15325245,4659591/6811220,49528381/61300980,10703333/12260196
0,4797/27370,4797/13685,48193/123165,37479/54740,46799/57960,92219/109480
0,382527/2185690,382527/1092845,7685791/19671210,1494527/2185690,15893567/19671210,35564777/39342420
0,484808/2770235,969616/2770235,19479313/49864230,1894658/2770235,40289981/49864230,47431079/49864230
0,316027/1806420,316027/903210,2118077/5419260,176621/258060,2188457/2709630,4898087/5419260
0,484808/2770235,969616/2770235,19479313/49864230,1894658/2770235,40289981/49864230,7120522/8310705
0,344033/1935450,344033/967725,3096389/7741800,2668981/3870900,3096389/3870900,707913/860200
0,284956/1612875,569912/1612875,155443/387090,201589/293250,155443/193545,4221946/4838625
0,161737/914940,161737/457470,169519/422280,629353/914940,169519/211140,1544293/1829880
0,91139/516120,91139/258060,155443/387090,709171/1032240,155443/193545,174494/193545
0,91139/516120,91139/258060,155443/387090,886757/1290300,155443/193545,334261/351900
0,9935/56304,9935/28152,169519/422280,21513/31280,169519/211140,380659/422280
0,91139/516120,91139/258060,155443/387090,886757/1290300,155443/193545,1100963/1290300
