0,395/1113,1059/1855,6767/11130,754/1113,3177/3710,6887/7420
0,323/910,779/1365,3319/5460,1233/1820,779/910,10513/10920
0,1180/3339,3863/6678,909/1484,4519/6678,3863/4452,8315/8904
0,2362/5985,3859/7182,40501/71820,8347/11970,64339/71820,5524/5985
0,13183/33390,10769/20034,56491/100170,46573/66780,44897/50085,47491/50085
0,2362/5985,3859/7182,40501/71820,8347/11970,64339/71820,69871/71820
0,26617/66780,7271/13356,9472/16695,93397/133560,30481/33390,63871/66780
0,3973/9072,1573/3024,4909/9072,13045/18144,3973/4536,8231/9072
0,1815/4144,2153/4144,2241/4144,5959/8288,1815/2072,3887/4144
0,3973/9072,1573/3024,4909/9072,13045/18144,3973/4536,2929/3024
0,143/322,167/322,173/322,465/644,143/161,152/161
0,949/2100,361/700,1117/2100,3049/4200,3679/4200,3049/3360
0,569/1260,3247/6300,1117/2100,1829/2520,3679/4200,7879/8400
0,949/2100,361/700,1117/2100,3049/4200,3679/4200,16271/16800
0,99/217,335/651,689/1302,158/217,3077/3472,6549/6944
0,6716/15015,5177/10010,32129/60060,21731/30030,17487/20020,4231/4620
0,14531/31920,5471/10640,16901/31920,46451/63840,9363/10640,14531/15960
0,22457/48300,24691/48300,25267/48300,70757/96600,28307/32200,117169/128800
0,1151/2583,1336/2583,1384/2583,1867/2583,18101/20664,4885/5166
0,899/1974,169/329,2089/3948,2873/3948,13999/15792,899/987
0,499/1078,2757/5390,1413/2695,1577/2156,9539/10780,19519/21560
0,15563/34440,26641/51660,109913/206640,50003/68880,120353/137760,11037/11480
0,1249/2610,661/1305,2683/5220,3859/5220,18613/20880,1249/1305
0,3477/7210,10933/21630,5533/10815,10687/14420,12821/14420,55037/57680
0,2803/6160,104617/203280,107699/203280,8963/12320,29811/33880,63691/67760
0,1871/3950,6019/11850,3064/5925,5821/7900,1767/1975,1871/1975
0,91/190,433/855,1757/3420,281/380,271/304,575/608
0,3/7,282/539,295/539,5/7,6/7,963/1078
0,3/7,128/245,134/245,5/7,6/7,13/14
0,3/7,282/539,295/539,5/7,6/7,1039/1078
0,3/7,11/21,23/42,5/7,6/7,13/14
0,2840/6363,3293/6363,1136/2121,9203/12726,21929/25452,91295/101808
0,1208/2709,467/903,1451/2709,3917/5418,9335/10836,20171/21672
0,2840/6363,3293/6363,1136/2121,9203/12726,21929/25452,32743/33936
0,907/2030,1051/2030,1087/2030,2937/4060,6997/8120,15117/16240
0,5877/13300,41411/79800,85949/159600,19177/26600,45777/53200,48261/53200
0,1209/2695,4174/8085,4316/8085,1952/2695,4647/5390,2418/2695
0,9728/21105,32447/63315,33289/63315,30833/42210,73043/84420,303701/337680
0,1915/4368,2269/4368,787/1456,6283/8736,15019/17472,4099/4368
0,1341/3010,311/602,806/1505,4351/6020,10371/12040,1341/1505
0,977/2142,550/1071,755/1428,3119/4284,7403/8568,1691/1904
0,689/1540,9557/18480,19769/36960,2229/3080,5309/6160,295/308
0,1967/4150,6323/12450,3218/6225,6117/8300,14417/16600,1967/2075
