0,533/1440,15599/40320,37697/80640,55919/80640,57101/80640,32633/40320
0,10037/26400,18647/46200,989/2100,64847/92400,3307/4620,18647/23100
0,10831/27360,20591/47880,5731/11970,68471/95760,11573/15960,2151/2660
0,16039/45504,4093/11376,335/711,15469/22752,7877/11376,523/711
0,11483/32160,589/1608,187/402,2197/3216,5617/8040,589/804
0,20243/53088,5405/13272,1577/3318,18677/26544,9481/13272,4895/6636
0,61597/160368,227945/561288,66715/140322,789233/1122576,101785/140322,1923611/2245152
0,1255/3152,42781/99288,5998/12411,142069/198576,1011/1379,42781/49644
0,15205/37488,1765/3976,2659/5467,5741/7952,24151/32802,28349/32802
0,897/2360,39901/99120,2897/6195,139021/198240,11853/16520,337261/396480
0,2943/7448,3/7,445/931,5/7,1355/1862,6/7
0,2173/5364,4180/9387,4534/9387,13567/18774,2293/3129,32341/37548
0,11731/31512,42935/110292,12745/27573,153227/220584,19633/27573,239209/294112
0,721/1896,53497/132720,15521/33180,186217/265440,47611/66360,53497/66360
0,517/1302,10491/24304,2899/6076,34795/48608,26501/36456,475/588
0,2477/6696,1291/3348,386/837,4639/6696,1189/1674,2965/3348
0,1019/2664,2173/5328,313/666,7501/10656,1915/2664,2173/2664
0,3739/9408,583/1344,281/588,1927/2688,3421/4704,3751/4704
0,171347/448560,91033/224280,13096/28035,315313/448560,40199/56070,203549/224280
0,683/1680,5641/12600,3802/7875,18241/25200,641/875,5641/6300
0,23889/57904,1205/2632,1759/3619,3837/5264,15979/21714,19361/21714
0,60257/157920,5329/13160,2306/4935,18489/26320,9437/13160,22597/26320
0,35211/88592,19129/44296,2645/5537,63425/88592,8055/11074,19129/22148
0,52909/130032,9707/21672,436/903,31379/43344,5954/8127,14081/16254
0,135335/362544,70867/181272,10468/22659,252139/362544,32255/45318,49487/60424
0,29497/77280,2609/6440,4517/9660,9049/12880,4619/6440,2609/3220
0,155425/390432,42283/97608,23281/48804,139891/195216,70943/97608,79127/97608
0,79101/221774,40899/110887,526705/1330644,75893/110887,76621/110887,271924/332661
0,188899/523404,49108/130851,142157/348936,179959/261702,182017/261702,142157/174468
0,40027/104811,340583/838488,129613/279496,1179071/1676976,300221/419244,5414215/6707904
0,67/186,23725/63798,17459/42532,87523/127596,44567/63798,53989/63798
0,131147/359352,34019/89838,19058/44919,123857/179676,253087/359352,38116/44919
0,17725/46872,307141/773388,357061/773388,1080529/1546776,30889/42966,1761901/2062368
0,1409/3906,3662/9765,3531/8680,13427/19530,27157/39060,32957/39060
0,76381/208320,10001/26040,88121/208320,36041/52080,146159/208320,88121/104160
0,526987/1382724,1119539/2765448,637711/1382724,3884987/5530896,989711/1382724,9415883/11061792
0,8704/22785,74069/182280,28171/60760,256349/364560,65279/91140,389423/486080
0,3/8,111/280,377/840,391/560,199/280,797/840
0,1019/2664,2173/5328,313/666,7501/10656,1915/2664,313/333
0,551/1420,1181/2840,514/1065,4021/5680,1027/1420,7193/8520
0,1117/3003,9407/24024,2627/6006,33431/48048,4243/6006,11075/12012
0,5471/14364,58181/143640,33157/71820,201821/287280,51407/71820,33157/35910
0,1335/3458,2853/6916,9845/20748,9769/13832,2491/3458,2887/3192
0,1525/4221,6343/16884,4603/11256,23227/33768,2939/4221,3580/4221
0,2353/6405,4931/12810,10907/25620,17741/25620,4502/6405,10907/12810
0,9517/24948,6745/16632,3841/8316,23377/33264,17861/24948,42809/49896
0,5/14,181/490,167/420,671/980,339/490,1207/1470
0,2915/8064,379/1008,367/896,1387/2016,5617/8064,367/448
0,899/2352,2033/4998,6187/13328,7031/9996,14323/19992,10729/13328
0,33541/87360,9439/21840,8171/17472,31279/43680,138079/174720,48017/58240
0,119524/300825,266723/601650,57577/120330,868373/1203300,141461/171900,106651/120330
0,183997/468720,8593/19530,2764/5859,28123/39060,1129/1395,67183/78120
0,5603/14280,37/84,13459/28560,121/168,1651/2040,3691/4080
0,3733/9520,25153/57120,10763/22848,82273/114240,2201/2720,2589/2720
0,5927/15120,3331/7560,713/1512,10891/15120,3061/3780,6841/7560
0,3733/9520,25153/57120,10763/22848,82273/114240,2201/2720,583/680
0,22783/60060,6079/15015,6718/15015,10547/15015,4643/6006,16633/20020
0,18779/49140,10177/24570,8933/19656,34747/49140,38443/49140,10177/12285
0,711443/1858080,7319/16590,21899/46452,23909/33180,367819/464520,770573/929040
0,78973/202125,157573/363825,286387/606375,260699/363825,1474961/1819125,1620016/1819125
0,765857/1961190,6555119/14708925,2339599/4902975,10632022/14708925,24052207/29417850,13110238/14708925
0,1260097/3206280,22109597/48094200,7743667/16031400,70203797/96188400,79458301/96188400,42975259/48094200
0,18779/49140,15248/36855,3349/7371,52103/73710,57647/73710,125813/147420
0,985/2548,3/7,593/1274,5/7,145/182,6/7
0,3581/9184,7781/17220,4103/8610,25001/34440,1161/1435,59441/68880
0,73667/188160,10039/23520,8747/18816,33559/47040,21607/26880,21799/23520
0,5939/15120,1667/3780,7139/15120,5447/7560,175/216,1667/1890
0,12793/32760,1861/4095,394/819,2978/4095,476/585,3527/4095
0,29697431/76082160,357193/815166,64861/137830,1172359/1630332,23106773/28530810,53588147/57061620
0,319409/816816,713387/1531530,123776/255255,2244917/3063060,630319/765765,713387/765765
0,1611041/4109952,3641567/7706160,2506319/5137440,11347727/15412320,12718831/15412320,28630111/30824640
0,1250279/3210900,3158711/7224525,1133507/2408175,5191618/7224525,11713057/14449050,26162107/28898100
0,370627/951720,811852/1784475,1142513/2379300,2596327/3568950,1462933/1784475,1623704/1784475
0,256747/656656,1720871/3693690,298538/615615,5414561/7387380,3040799/3693690,6734489/7387380
0,5865553/15061200,138343/322740,584993/1255100,461083/645480,18214891/22591800,39776563/45183600
0,1142657/2933700,2887238/6600825,2071957/4400550,9488063/13201650,5352113/6600825,5774476/6600825
0,89797/230384,58903/129591,41495/86394,94247/129591,120851/148104,2256229/2591820
0,2662433/7386288,715241/1846572,2965817/7386288,2561813/3693144,2723537/3693144,2031963/2462096
0,2197561/6027294,1192403/3013647,2483989/6027294,2103025/3013647,2255245/3013647,2483989/3013647
0,504227/1327872,89261/207480,64231/138320,296741/414960,260483/331968,919301/1106560
0,255777019/668903664,67898994287/163881397680,141772804399/327762795360,231780391967/327762795360,21538842613/27313566280,48221629293/54627132560
0,1397464609/3653473824,7672636781/18267369120,16128993037/36534738240,25940005901/36534738240,7242742477/9133684560,16128993037/18267369120
0,172744358359/443088686040,193977166387/443088686040,59571792113/126596767440,637065852427/886177372080,1284373828/1582459593,392664799931/443088686040
0,569029/1561287,617251/1561287,1285511/3122574,1089269/1561287,1167755/1561287,1325278/1561287
0,307061/829920,21083/51870,176693/414960,72953/103740,31639/41496,176693/207480
0,255167/663936,120359/276640,773533/1659840,396999/553280,188809/237120,950279/1106560
0,7219/18480,2977/6930,3151/6930,9907/13860,2776/3465,3308/3465
0,5939/15120,1667/3780,7139/15120,5447/7560,175/216,7139/7560
0,709/1800,3533/7875,3809/7875,5704/7875,6424/7875,1003/1125
0,235018859/604406880,25945433/60440688,39030983/86343840,86386121/120881376,40341071/50367240,95164147/100734480
0,6981103/17851680,791605/1785168,8443357/17851680,2576773/3570336,157607/194040,8443357/8925840
0,10839119/27627600,24783139/55255200,4093679/8500800,80038339/110510400,4508047/5525520,51683591/55255200
0,25773751/66731280,140135099/333656400,291000643/667312800,473791499/667312800,44180561/55609400,99789961/111218800
0,18049531/46584384,100214159/232921920,209954263/465843840,333136079/465843840,93493303/116460960,209954263/232921920
0,532586969/1362678240,60439811/136267824,644803211/1362678240,196707635/272535648,276709463/340669560,617379023/681339120
0,10941895/28392672,19560521/47321120,17305813/40560960,66881641/94642240,168014993/212945040,372297313/425890080
0,76603/198352,892967/2125200,12983833/29752800,3018167/4250400,844279/1062600,12983833/14876400
0,94219949/240785160,30429247/68795760,454893577/963140640,99225007/137591520,39051781/48157032,418766189/481570320
0,1813/4590,781/1836,1058/2295,2617/3672,3353/4590,19463/24480
0,1969/5040,149/360,148/315,509/720,463/630,3467/4032
0,71/180,457/1080,25/54,1537/2160,79/108,3697/4320
0,661/1674,1427/3348,386/837,4775/6696,1223/1674,2897/3348
0,491/1242,353/828,286/621,1181/1656,907/1242,1543/1656
0,451/1140,971/2280,263/570,3251/4560,833/1140,1973/2280
0,491/1242,353/828,286/621,1181/1656,907/1242,3967/4968
0,40169/104160,10919/26040,2981/6510,36959/52080,9491/13020,11303/13888
0,12179/30576,2185/5096,887/1911,7281/10192,1399/1911,12179/15288
0,19153/45360,2021/4536,1339/2835,6557/9072,2087/2835,2269/2835
0,10954/27405,185071/438480,12946/27405,623551/876960,40351/54810,151099/175392
0,10067/23240,20827/46480,563/1162,67307/92960,1725/2324,10067/11620
0,1945/4368,571/1248,19/39,1819/2496,29/39,3791/4368
0,90607/228144,48695/114072,6613/14259,162767/228144,10436/14259,390911/456288
0,9859/22848,1291/2856,685/1428,4147/5712,2113/2856,9859/11424
0,14771/33040,956/2065,1999/4130,3021/4130,6129/8260,7151/8260
0,265/696,1159/2784,635/1392,3943/5568,2027/2784,613/696
0,733/1860,1583/3720,431/930,5303/7440,1361/1860,733/930
0,149/360,443/1008,148/315,1451/2016,463/630,1969/2520
0,21317/53592,45931/107184,6185/13398,153115/214368,19583/26796,24593/26796
0,1483/3304,3071/6608,1999/4130,9679/13216,6129/8260,1483/1652
0,3441/7504,21227/45024,685/1407,66251/90048,1046/1407,6707/7504
0,7993/19992,85957/199920,5791/12495,285877/399840,9143/12495,10819/12495
0,5359/12320,2243/4928,739/1540,7171/9856,2279/3080,5359/6160
0,1133/2520,67/144,61/126,211/288,187/252,439/504
0,1301/3360,283/672,769/1680,955/1344,2449/3360,459/560
0,19297/48216,41513/96432,2798/6027,137945/192864,8825/12054,19297/24108
0,30103/71064,63503/142128,4196/8883,205631/284256,13079/17766,57077/71064
0,15371/40824,2675/6804,757/1701,9479/13608,1229/1701,133573/163296
0,6991/18228,14801/36456,4133/9114,51257/72912,13247/18228,14801/18228
0,3545/8778,15503/35112,8263/17556,50615/70224,25819/35112,28507/35112
0,58073/149856,30643/74928,21913/46830,105571/149856,68743/93660,1287509/1498560
0,52965/132496,28593/66248,3961/8281,94841/132496,6121/8281,28593/33124
0,2059/5040,13907/31080,5632/11655,44987/62160,17287/23310,4037/4662
0,2929/7644,68113/168168,19057/42042,236281/336336,61099/84084,572617/672672
0,1663/4200,3/7,82/175,5/7,257/350,6/7
0,9693/23716,2670/5929,2833/5929,8599/11858,4381/5929,20457/23716
0,229/600,169/420,236/525,589/840,761/1050,379/420
0,733/1860,1583/3720,431/930,5303/7440,1361/1860,1583/1860
0,2945/7224,3251/7224,857/1806,10475/14448,2663/3612,2957/3612
0,33085/85008,535/1288,2416/5313,1823/2576,7729/10626,38915/42504
0,31237/76048,17249/38024,2269/4753,55273/76048,3511/4753,17249/19012
0,47527/113904,26473/56952,3436/7119,83425/113904,10555/14238,4271/4746
0,97037/251664,25715/62916,14233/31458,88631/125832,45691/62916,108607/125832
0,1119/2800,10317/23800,1392/2975,34117/47600,4367/5950,10317/11900
0,32569/79184,17973/39592,2363/4949,57565/79184,3656/4949,8605/9898
0,3431/9072,1795/4536,4/9,6331/9072,13/18,3749/4536
0,11797/30576,3127/7644,3463/7644,10771/15288,11107/15288,3127/3822
0,16477/40656,1503/3388,797/1694,4891/6776,2491/3388,4145/5082
0,172177/476532,44788/119133,46720/119133,163921/238266,165853/238266,129433/158844
0,26317/71610,69001/179025,72613/179025,124013/179025,125819/179025,145226/179025
0,371447/938091,1603247/3752364,432842/938091,5355611/7504728,1370933/1876182,24254843/30018912
0,122693/335916,127343/335916,68779/167958,463259/671832,236737/335916,142549/167958
0,32293/86800,675/1736,18489/43400,2411/3472,61889/86800,18489/21700
0,253/651,28967/70308,21683/46872,99275/140616,68555/93744,161095/187488
0,34661/94395,7267/18879,38204/94395,13073/18879,132599/188790,15976/18879
0,16993/45136,1126/2821,9589/22568,3947/5642,32157/45136,9589/11284
0,60121/151900,25927/60760,17558/37975,86687/121520,55533/75950,208207/243040
0,469/1224,1001/2448,269/612,3449/4896,881/1224,575/612
0,733/1860,1583/3720,431/930,5303/7440,1361/1860,431/465
0,1141/2832,2483/5664,677/1416,8147/11328,2093/2832,4801/5664
0,12395/32508,26377/65016,7033/16254,91393/130032,23287/32508,15011/16254
0,853/2156,1843/4312,499/1078,6155/8624,1577/2156,499/539
0,6147/15260,13359/30520,3627/7630,43879/61040,11257/15260,55519/61040
0,85/231,4457/11550,2353/5775,16007/23100,4064/5775,9839/11550
0,37/98,157/392,3/7,549/784,5/7,6/7
0,6295/15876,4531/10584,3677/7938,15115/21168,11615/15876,27491/31752
0,2645/7308,2753/7308,1441/3654,10061/14616,5095/7308,499/609
0,2011/5460,211/546,223/546,757/1092,769/1092,223/273
0,1465/3696,113/264,61/132,377/528,193/264,3005/3696
0,1325/3591,7279/17955,926/1995,12617/17955,15286/17955,473/532
0,2857/7749,3145/7749,1199/2583,5447/7749,6598/7749,14347/15498
0,1325/3591,7279/17955,926/1995,12617/17955,15286/17955,69109/71820
0,349/945,383/945,877/1890,664/945,1609/1890,3499/3780
0,2495/6552,4103/9828,52643/117936,13931/19656,33587/39312,8945/9828
0,13919/36946,7646/18473,33417/73892,26119/36946,63065/73892,33417/36946
0,16897/46332,10847/27027,76333/162162,18937/27027,22982/27027,96911/108108
0,1714/4557,1885/4557,687/1519,3221/4557,3889/4557,2893/3038
0,1586/4305,1751/4305,666/1435,3028/4305,7333/8610,1332/1435
0,925/2562,3575/8967,1423/2989,6271/8967,7619/8967,16157/17934
0,46055/123123,7223/17589,74967/164164,12406/17589,29995/35178,156785/164164
0,318529/879060,87811/219765,69513/146510,153788/219765,373553/439530,69513/73255
0,165439/461916,45607/115479,111035/230958,80543/115479,98011/115479,435469/461916
0,118219/313404,10813/26117,70831/156702,18465/26117,22291/26117,24204/26117
0,1827/4940,17609/43225,40023/86450,30417/43225,36821/43225,40023/43225
0,30449/84084,92269/231231,73173/154154,161750/231231,392981/462462,855443/924924
0,3811/10318,4145/10318,40847/92862,14463/20636,43157/46431,14675/15477
0,2677/7238,2909/7238,28645/65142,10147/14476,30295/32571,31433/32571
0,3811/10318,4145/10318,40847/92862,14463/20636,43157/46431,6509/6633
0,5869/15510,6283/15510,20279/46530,21793/31020,21929/23265,22597/23265
0,319/910,1383/3640,1297/2730,5023/7280,1293/1820,989/1365
0,7648/21615,3053/7860,2026/4323,10913/15720,6209/8646,49753/62880
0,3757/10620,16507/42480,250/531,58987/84960,3053/4248,781/1062
0,2737/7680,2983/7680,1469/3072,10663/15360,2237/3072,6571/7680
0,383/1080,839/2160,203/432,2999/4320,311/432,7319/8640
0,292/825,583/1500,1933/4125,2083/3000,5927/8250,1379/1760
0,3094/8745,13609/34980,820/1749,48589/69960,2513/3498,6011/6996
0,2509/7095,11039/28380,665/1419,39419/56760,2039/2838,10541/11352
0,2419/6840,5327/13680,643/1368,19007/27360,985/1368,2353/2736
0,2509/7095,11039/28380,665/1419,39419/56760,2039/2838,2989/3784
0,3893/11312,2013/5656,2017/4242,7669/11312,15705/22624,1538/2121
0,8875/25632,4619/12816,755/1602,17435/25632,35863/51264,4619/6408
0,26251/74880,4799/12480,56/117,17279/24960,7123/9984,303/416
0,286519/814800,116981/305550,28871/61110,422531/611100,139885/195552,3933883/4888800
0,256481/722400,143659/361200,42937/90300,504859/722400,1044839/1444800,143659/180600
0,1961161/5481840,1134947/2740920,32975/68523,3875867/5481840,1599779/2192736,2176927/2740920
0,9469/27360,985/2736,403/855,3721/5472,38257/54720,629/855
0,6953/19920,3649/9960,1159/2490,13609/19920,28157/39840,3649/4980
0,21953/62160,12191/31080,739/1554,43271/62160,17915/24864,2293/3108
0,1283999/3581760,179797/447720,21545/44772,627517/895440,16369/22386,1536271/1790880
0,14829/40768,275/637,4985/10192,456/637,7533/10192,550/637
0,35339/96768,5329/12096,5933/12096,17425/24192,8957/12096,5231/6048
0,3698/10395,32941/83160,7855/16632,116101/166320,12013/16632,282421/332640
0,29/80,3/7,271/560,5/7,411/560,6/7
0,919/2520,139/315,2453/5040,227/315,3713/5040,271/315
0,852413/2413320,464131/1206660,56471/120666,1670791/2413320,86627/120666,2600173/3217760
0,52771/148365,470807/1186920,14020/29673,1657727/2373840,21433/29673,470807/593460
0,174311/486360,806651/1945440,46643/97272,2752091/3890880,141901/194544,1541041/1945440
0,2953/8400,11087/29400,1369/2940,40487/58800,841/1176,25787/29400
0,3379/9540,14869/38160,449/954,53029/76320,2747/3816,14869/19080
0,9233/25920,3509/8640,155/324,12149/17280,629/864,1109/1440
0,233609/658560,32503/82320,484/1029,114823/164640,29647/41160,3757/4116
0,3593/9856,4937/11088,2699/5544,16025/22176,4085/5544,4937/5544
0,5741/15680,127/280,479/980,407/560,181/245,1741/1960
0,10751/30240,377/945,2857/6048,661/945,4369/6048,10417/12096
0,25159/69440,3763/8680,2101/4340,12443/17360,1593/2170,3763/4340
0,3593/9856,4937/11088,2699/5544,16025/22176,4085/5544,9629/11088
0,2437081/6901440,333443/862680,1553/3318,1196123/1725360,10323/14378,117373/143780
0,3635623/10221120,255097/638820,15094/31941,893917/1277640,23074/31941,255097/319410
0,237019/661248,86069/206640,49547/103320,292709/413280,150733/206640,328967/413280
0,257301/750386,539681/1500772,3557825/9004632,2040453/3001544,2073815/3001544,7342415/9004632
0,179027/519498,189257/519498,281377/692664,708755/1038996,180608/259749,281377/346332
0,6723989/19048260,2948117/7619304,5880121/12698840,10567421/15238608,27276791/38096520,245085209/304772160
0,28077851/81140640,14772277/40570320,278655/676172,55342597/81140640,5683609/8114064,13725895/16228128
0,11899361/34200285,25218553/68400570,11596199/27360228,93619123/136801140,9651493/13680114,11596199/13680114
0,1137781/3215940,615437/1607970,1484263/3215940,2223407/3215940,4636591/6431880,3135713/3675360
