0,125618/935935,1251956/2807805,1811309/2807805,36342/55055,2309557/2807805,3246791/3743740
0,769/5460,8423/19110,8093/12740,8403/12740,14051/19110,16979/21840
0,20987/143640,7913/17955,90031/143640,13603/20520,4442/5985,236161/287280
0,22649/154560,5699/12880,32679/51520,101357/154560,1201/1610,84199/103040
0,4189/27720,12413/27720,6532/10395,1481/2310,4663/6160,8971/10560
0,30533/208320,23059/52080,132289/208320,136429/208320,3239/4340,344749/416640
0,769/5460,15647/35490,15037/23660,15597/23660,26099/35490,222407/283920
0,463/3150,557/1260,8003/12600,1033/1575,523/700,1223/1400
0,6491/44100,4873/11025,28033/44100,28933/44100,2747/3675,983/1050
0,28807/194880,21551/48720,123971/194880,127871/194880,6077/8120,14197/16240
0,6491/44100,4873/11025,28033/44100,28933/44100,2747/3675,5963/7350
0,5503/64260,25159/64260,6907/10710,7043/10710,45823/64260,5161/6426
0,44483/456960,60863/152320,586657/913920,299933/456960,328759/456960,60863/76160
0,202669/1497020,327751/748510,34046/53465,494817/748510,1096967/1497020,14158783/17964240
0,243697/2377620,319157/792540,753077/1188810,394363/594405,1708541/2377620,981271/1188810
0,3323/28560,23543/57120,35927/57120,37871/57120,1727/2380,23543/28560
0,76351/556920,121649/278460,50251/79560,369641/556920,205129/278460,915137/1113840
0,370537/3827040,509207/1275680,76787/119595,1256081/1913520,2752241/3827040,98191/119595
0,341191/3048780,1248623/3048780,486428/762195,998203/1524390,739181/1016260,1248623/1524390
0,7799/57120,37493/85680,109139/171360,112967/171360,63283/85680,280499/342720
0,2209/17391,42648169/102259080,3091141/4869480,11002721/17043180,75930031/102259080,4368097/5112954
0,79657/605880,3613523/8482320,256567/403920,686929/1060290,1262099/1696464,3613523/4241160
0,1445011/10131660,20421367/45592470,9732911/15197490,39433739/60789960,639365/848232,620841959/729479520
0,46931/456960,61407/152320,583393/913920,300749/456960,65915/91392,757709/913920
0,172133/1449420,600343/1449420,459401/724710,237988/362355,70519/96628,600343/724710
0,1999/14280,34667/78540,33557/52360,14693/22440,11663/15708,37133/44880
0,391039/4305420,1700749/4305420,230203/358785,26277/39865,615599/861084,872092/1076355
0,359857/3484320,468749/1161440,555907/871080,573247/871080,502825/696864,468749/580720
0,343407/2494240,2197229/4988480,455673/712640,3283551/4988480,733315/997696,47419721/59861760
0,43181/312480,8327/19530,64871/104160,67631/104160,14429/19530,9046/9765
0,989/6720,1487/3360,533/840,881/1344,837/1120,1487/1680
0,5059/32760,4961/10920,2313/3640,21607/32760,4091/5460,2263/2730
0,2203/15708,25346/58905,19997/31416,102779/157080,175691/235620,218509/235620
0,6145/39688,142319/312543,25825/39688,184691/277816,236405/312543,284638/312543
0,1487/9240,45193/97020,6077/9240,3931/5880,36941/48510,87887/97020
0,3571/26400,116869/277200,5609/8800,2011/3080,103223/138600,241823/277200
0,2441/16896,38755/88704,10793/16896,38947/59136,16579/22176,38755/44352
0,3459/22264,79922/175329,14499/22264,103671/155848,265387/350658,616045/701316
0,64/495,12461/30240,2521/3960,72013/110880,123551/166320,70541/83160
0,2681/19800,117023/277200,12623/19800,181067/277200,103223/138600,117023/138600
0,383/2520,14038/31185,993/1540,13753/20790,23476/31185,18713/22680
0,8713/56000,677/1680,106261/168000,22373/33600,7547/8400,5177/5600
0,209/1344,677/1680,1417/2240,13421/20160,4531/5040,9571/10080
0,8713/56000,677/1680,106261/168000,22373/33600,7547/8400,16363/16800
0,229/1540,156/385,2927/4620,9143/13860,3193/3465,3329/3465
0,251/2205,2707/6615,2707/4410,8909/13230,5414/6615,487/588
0,767/6545,2693/6545,8079/13090,8727/13090,5386/6545,22857/26180
0,359/3080,633/1540,1899/3080,772/1155,633/770,1927/2310
0,767/6545,2693/6545,8079/13090,8727/13090,5386/6545,11931/13090
0,4157/35420,7289/17710,21867/35420,1073/1610,7289/8855,33819/35420
0,239/2030,418/1015,627/1015,4061/6090,836/1015,1851/2030
0,4157/35420,7289/17710,21867/35420,1073/1610,7289/8855,30757/35420
0,1739/11340,46/105,7127/11340,7547/11340,92/105,1717/1890
0,1063/6930,6077/13860,8713/13860,9223/13860,6077/6930,13007/13860
0,1739/11340,46/105,7127/11340,7547/11340,92/105,1829/1890
0,689/4620,4141/9240,5809/9240,2033/3080,4141/4620,8761/9240
0,19451/124740,142/315,7213/11340,83003/124740,9022/10395,112523/124740
0,131/840,1389/3080,2939/4620,1537/2310,1003/1155,1079/1155
0,19451/124740,142/315,7213/11340,83003/124740,9022/10395,120481/124740
0,893/5880,897/1960,1867/2940,971/1470,1303/1470,2773/2940
0,62427/400400,44477/100100,761309/1201200,801613/1201200,207989/240240,1094761/1201200
0,95611/620620,634022/1396395,3553007/5585580,3709427/5585580,815041/930930,1268044/1396395
0,413467/2642640,408189/880880,42421/66066,877823/1321320,573059/660660,198589/220220
0,3251/21000,1559/3500,13289/21000,13973/21000,4579/5250,3309/3500
0,13849/91140,6963/15190,57907/91140,60187/91140,40483/45570,6963/7595
0,19133/124320,4813/10360,79529/124320,82169/124320,27373/31080,56251/62160
0,6487267/41381340,1547902/3448445,26336551/41381340,27611011/41381340,17859949/20690670,6608167/6896890
0,89923/588588,46905/98098,379537/588588,387721/588588,37243/42042,46905/49049
0,129461/837408,16805/34892,542549/837408,552317/837408,91979/104676,796201/837408
0,2247109/14594580,183748/405405,9278497/14594580,9694957/14594580,1064408/1216215,2280623/2432430
0,22193/147576,8740/18447,94577/147576,32347/49192,16513/18447,17480/18447
0,9179/60060,4791/10010,38741/60060,5651/8580,26591/30030,56621/60060
0,446/4095,3173/8190,10429/16380,902/1365,2267/2730,7157/8190
0,446/4095,3173/8190,10429/16380,902/1365,2267/2730,4997/5460
0,446/4095,3173/8190,10429/16380,902/1365,2267/2730,3917/4095
0,481/4410,1709/4410,5617/8820,162/245,407/490,897/980
0,307/2520,1567/3780,1567/2520,622/945,1567/1890,2476/2835
0,307/2520,1567/3780,1567/2520,622/945,1567/1890,3457/3780
0,307/2520,1567/3780,1567/2520,622/945,1567/1890,5419/5670
0,171/1400,871/2100,871/1400,346/525,871/1050,1921/2100
0,151/1155,997/2310,1457/2310,254/385,639/770,12109/13860
0,151/1155,997/2310,1457/2310,254/385,639/770,1409/1540
0,151/1155,997/2310,1457/2310,254/385,639/770,13253/13860
0,11/84,136/315,53/84,208/315,523/630,1153/1260
0,25303/195195,167561/390390,245801/390390,128846/195195,324041/390390,115473/130130
0,217121/1621620,177196/405405,1027931/1621620,89378/135135,224513/270270,354392/405405
0,139091/990990,445483/990990,317293/495495,36466/55055,91521/110110,1732883/1981980
0,599/4725,4007/9450,5923/9450,346/525,871/1050,4366/4725
0,11/84,136/315,53/84,208/315,523/630,272/315
0,1207/8820,977/2205,5617/8820,162/245,407/490,7571/8820
0,41744/315315,274007/630630,398803/630630,69428/105105,174533/210210,298603/315315
0,6913/46332,5396/11583,30079/46332,856/1287,2143/2574,10792/11583
0,457/3003,2833/6006,3917/6006,666/1001,1667/2002,3721/4004
0,577321/4324320,314459/720720,2739481/4324320,89378/135135,224513/270270,494783/540540
0,997/6864,7861/17160,4429/6864,1426/2145,3571/4290,7861/8580
0,7697/51480,12007/25740,33437/51480,856/1287,2143/2574,4717/5148
0,925/7896,2477/6580,2119/3290,1775/2632,61303/78960,31579/39480
0,263/1890,293/756,17/27,1289/1890,601/756,29/35
0,437/3234,12389/32340,5179/8085,2185/3234,8551/10780,6632/8085
0,743/5040,781/2016,1609/2520,3407/5040,8111/10080,8773/10080
0,1277/9408,18049/47040,3757/5880,1591/2352,12441/15680,3943/4704
0,7597/60900,1163/3045,643/1015,3453/5075,9521/12180,49439/60900
0,1520/11193,21442/55965,35858/55965,7558/11193,14808/18655,33463/37310
0,3817/28119,4142/10815,90154/140595,1460/2163,37204/46865,177659/187460
