0,37/630,113/1260,9/40,677/1260
0,299/4200,457/4200,229/840,229/420
0,3454/34965,20897/139860,53869/139860,314297/559440
0,59/1050,23/300,221/1050,1109/2100
0,391/5460,1069/10920,5851/21840,5851/10920
0,7643/76440,5183/38220,14671/38220,84083/152880
0,424/9135,578/9135,12713/73080,3992/9135
0,268/4725,122/1575,4013/18900,4013/9450
0,5911/54600,997/6825,311/840,105503/218400
0,23/336,125/1344,355/1344,1595/2688
0,355/4508,362/3381,1369/4508,1369/2254
0,743/7280,2993/21840,2917/7280,4637/7280
0,109/1890,5/63,817/3780,34/63
0,103/1400,71/700,771/2800,771/1400
0,1699/16856,571/4214,3243/8428,4785/8428
0,1/21,11/168,5/28,25/56
0,53/910,73/910,397/1820,397/910
0,61/560,41/280,13/35,277/560
0,1/12,11/96,31/96,79/96
0,61/600,7/50,59/150,59/75
0,103/928,35/232,101/232,303/464
0,37/456,113/1026,109/342,277/342
0,207/1960,211/1470,29/70,29/35
0,19/170,77/510,113/255,1639/2040
0,31/460,32/345,6/23,29/46
0,29/336,5/42,1/3,2/3
0,31/296,221/1554,215/518,733/1036
0,1/18,11/144,31/144,25/48
0,3/44,31/330,29/110,29/55
0,29/286,235/1716,115/286,83/143
0,23/152,47/228,47/114,985/1824
0,29/224,5/28,5/14,1/2
0,61/600,7/50,7/25,59/150
0,11/85,67/340,67/170,789/1360
0,55/416,19/104,19/52,471/832
0,47/364,16/91,32/91,671/1456
0,11/72,37/180,37/90,47/72
0,13/96,13/72,13/36,85/144
0,113/868,38/217,76/217,409/868
0,47/364,16/91,32/91,123/182
0,97/756,11/63,22/63,158/189
0,29/224,5/28,5/14,19/28
0,97/756,11/63,22/63,97/189
0,269/3360,547/5040,547/2520,5251/10080
0,18701/193200,6343/48300,6343/24150,6343/12075
0,87407/619920,29431/154980,29431/77490,332611/619920
0,55/832,19/208,19/104,1/2
0,13/144,1/8,1/4,1/2
0,97/720,11/60,11/30,1/2
0,113/2160,13/180,13/90,107/270
0,107/1600,37/400,37/200,37/100
0,397/3552,45/296,45/148,46/111
0,718/9975,2197/19950,2197/9975,5444/9975
0,51/560,703/5040,703/2520,703/1260
0,1604/12495,2428/12495,4856/12495,116017/199920
0,41/560,337/3360,337/1680,601/1120
0,347/3465,953/6930,953/3465,1906/3465
0,13813/96600,2347/12075,4694/12075,110413/193200
0,152/2625,208/2625,416/2625,2231/5250
0,179/2415,491/4830,491/2415,982/2415
0,27137/198240,4583/24780,4583/12390,380089/792960
0,215/2296,659/5166,659/2583,6175/10332
0,619/5460,211/1365,422/1365,844/1365
0,1265/8442,2551/12663,5102/12663,33025/50652
0,97/1288,67/644,67/322,711/1288
0,13/126,1/7,2/7,4/7
0,1501/10360,101/518,101/259,619/1036
0,5/84,23/280,23/140,367/840
0,47/616,65/616,65/308,65/154
0,773/5600,13/70,13/35,2767/5600
0,29/280,1/7,2/7,11/14
0,55/416,19/104,19/52,19/26
0,91/600,31/150,31/75,31/50
0,197/1848,67/462,67/231,53/66
0,91/600,31/150,31/75,62/75
0,8/49,65/294,65/147,118/147
0,7/80,29/240,29/120,149/240
0,13/108,1/6,1/3,2/3
0,91/600,31/150,31/75,53/75
0,29/420,2/21,4/21,103/210
0,27/304,7/57,14/57,28/57
0,49/344,199/1032,199/516,1151/2064
0,211/1344,1021/4032,2399/4032,617/1008
0,62/385,503/2079,568/945,1973/2772
0,281/1750,647/2625,631/1050,1636/2625
0,61/378,275/1134,683/1134,1817/2268
0,61/378,731/3024,1819/3024,1357/1512
0,17/105,128/525,631/1050,1681/2100
0,61/378,731/3024,1819/3024,2129/3024
