0,2381/5880,1597/2940,3499/5880,509/735
0,131/360,203/360,229/360,311/360
0,101/264,73/132,163/264,101/132
0,16/39,211/390,23/39,55/78
0,1711/4560,2557/4560,2849/4560,4067/4560
0,291/680,181/340,389/680,291/340
0,78/175,551/1050,97/175,1747/2100
0,248/675,127/225,427/675,551/675
0,2/5,49/90,3/5,4/5
0,327/760,101/190,433/760,1193/1520
0,449/1260,359/630,811/1260,242/315
0,221/600,337/600,379/600,221/300
0,43/105,19/35,62/105,59/84
0,59/168,239/420,59/84,313/420
0,641/1760,91/165,641/880,8659/10560
0,6683/18600,1309/2325,6683/9300,1817/2325
0,2143/5940,838/1485,2143/2970,5113/5940
0,1267/3510,3971/7020,1267/1755,13049/14040
0,217/600,17/30,217/300,517/600
0,1267/3510,3971/7020,1267/1755,3709/4680
0,3923/10560,739/1320,3743/5280,179/240
0,5277/13400,5431/10050,1228/1675,16457/20100
0,1943/5040,139/252,913/1260,391/504
0,3329/8580,1184/2145,3119/4290,7409/8580
0,373/960,5837/10560,7681/10560,9829/10560
0,5327/13680,473/855,2491/3420,5911/6840
0,373/960,5837/10560,7681/10560,701/880
0,2143/5940,838/1485,1109/1584,4471/5940
0,311/840,67/120,239/336,311/420
0,2419/6240,859/1560,3577/4992,89/120
0,3493421/8961120,610403/1120140,6508499/8961120,185569/224028
0,317089/771120,26006/48195,567481/771120,317089/385560
0,2303489/5377680,178831/336105,794509/1075536,275848/336105
0,421/1140,743/1330,4535/6384,2073/2660
0,503/1300,178/325,2281/3120,503/650
0,701/1720,1391/2580,1011/1376,3971/5160
0,451/1200,223/400,1739/2400,1051/1200
0,3629/9360,1289/2340,851/1170,3629/4680
0,341/840,19/35,307/420,27/35
0,473329/1199520,41231/74970,109331/149940,274643/299880
0,67513/151200,9913/18900,7003/9450,67513/75600
0,93173/204624,6658/12789,37985/51156,45547/51156
0,343649/861840,118099/215460,78721/107730,186451/215460
0,50399/115920,3838/7245,21419/28980,50399/57960
0,2705/6048,1189/2268,1681/2268,3949/4536
0,177119/458640,31757/57330,83417/114660,23461/28665
0,307807/771120,26363/48195,35209/48195,307807/385560
0,23213/55440,2983/5544,40709/55440,4441/5544
0,551/1806,499/903,2357/3612,739/1032
0,43/144,17/32,187/288,229/288
0,191/624,43/78,815/1248,121/156
0,31/102,197/357,133/204,337/408
0,191/630,58/105,821/1260,131/144
0,101/336,185/336,437/672,1109/1344
0,191/630,58/105,821/1260,3739/5040
0,1/3,26/45,2/3,79/108
0,1/3,53/96,2/3,77/96
0,1/3,31/54,2/3,85/108
0,1/3,26/45,2/3,5/6
0,1/3,61/105,2/3,32/35
0,1/3,7/12,2/3,5/6
0,1/3,61/105,2/3,79/105
0,1613/3960,119/220,1613/1980,6829/7920
0,57/140,151/280,57/70,127/140
0,1613/3960,119/220,1613/1980,7543/7920
0,67/160,43/80,67/80,147/160
0,125/288,127/240,287/360,1223/1440
0,13/30,761/1440,287/360,647/720
0,125/288,127/240,287/360,91/96
0,617/1400,369/700,143/175,159/175
0,69859/167040,11197/20880,33427/41760,9071/10440
0,1859/4320,229/432,1747/2160,1859/2160
0,33689/74880,9769/18720,3713/4680,15877/18720
0,473/1120,597/1120,901/1120,1033/1120
0,1669/3800,499/950,777/950,1669/1900
0,831/1840,359/690,741/920,393/460
0,85961/200880,6679/12555,9977/12555,47197/50220
0,10417/22320,287/558,2261/2790,10417/11160
0,5323/11232,359/702,2245/2808,2591/2808
0,619/1440,287/540,437/540,977/1080
0,263/576,14/27,119/144,263/288
0,11789/25200,1619/3150,2551/3150,5701/6300
0,23/70,62/105,167/210,713/840
0,23/70,62/105,167/210,377/420
0,23/70,62/105,167/210,53/56
0,79/240,71/120,191/240,431/480
0,1201/3100,426/775,1201/1550,5163/6200
0,503/1300,178/325,503/650,1153/1300
0,1201/3100,426/775,1201/1550,5841/6200
0,419/1080,149/270,419/540,959/1080
0,2553/6020,803/1505,1154/1505,711/860
0,1007/2380,317/595,456/595,1051/1190
0,2553/6020,803/1505,1154/1505,5659/6020
0,883/2080,139/260,399/520,919/1040
0,14327/35280,4777/8820,13597/17640,1873/2205
0,28427/68400,2293/4275,3284/4275,28427/34200
0,11149/25200,827/1575,1201/1575,743/900
0,49/120,97/180,277/360,109/120
0,1147/2720,181/340,521/680,1147/1360
0,617/1400,551/1050,1601/2100,863/1050
0,2411/5760,193/360,553/720,671/720
0,7643/16704,541/1044,1585/2088,7643/8352
0,2495/5328,1711/3330,5041/6660,1207/1332
0,64259/154800,5206/9675,14881/19350,34231/38700
0,4759/10800,709/1350,2059/2700,4759/5400
0,2909/6336,205/396,601/792,1393/1584
0,1/4,1/2,87/160,47/80
0,1/4,1/2,79/140,24/35
0,1/4,1/2,9/16,5/8
0,1/4,1/2,33/56,347/448
0,1/4,1/2,41/72,3/4
0,1/4,1/2,17/30,79/120
0,1/4,1/2,17/30,47/60
0,1/4,1/2,91/160,71/80
0,1/4,1/2,23/40,63/80
0,1/4,1/2,91/160,109/160
0,1/4,1/2,53/80,113/160
0,1/4,1/2,41/60,115/144
0,1/4,1/2,49/72,3/4
0,1/4,1/2,41/60,101/120
0,1/4,1/2,41/60,659/720
0,1/4,1/2,49/72,121/144
0,1/4,1/2,41/60,553/720
0,1/4,1/2,5/8,11/16
